v	A
41.68748856	0.00695369
41.69940948	0.00457704
41.71133041	0.00390236
41.72325134	0.00180205
41.73517227	0.00093692
41.74709320	0.00081977
41.75901413	0.00095743
41.77093506	0.00157745
41.78285599	0.00176241
41.79477692	0.00151953
41.80669785	0.00159297
41.81861877	0.00145787
41.83053970	0.00134323
41.84246063	0.00125800
41.85438156	0.00082897
41.86630249	0.00045868
41.87822342	0.00087413
41.89014435	0.00109581
41.90206528	0.00147528
41.91398621	0.00204889
41.92590714	0.00183003
41.93782806	0.00192450
41.94974899	0.00209045
41.96166992	0.00343608
41.97359085	0.01105204
41.98551178	0.01813327
41.99743271	0.01945903
42.00935364	0.01980054
42.02127457	0.01641452
42.03319550	0.00809293
42.04511642	0.00442891
42.05703735	0.00356116
42.06895828	0.00186022
42.08087921	0.00101163
42.09280014	0.00053364
42.10472107	0.00076493
42.11664200	0.00094419
42.12856293	0.00113806
42.14048386	0.00152882
42.15240479	0.00239392
42.16432571	0.00264016
42.17624664	0.00244124
42.18816757	0.00236304
42.20008850	0.00198186
42.21200943	0.00155511
42.22393036	0.00119699
42.23585129	0.00095396
42.24777222	0.00149234
42.25969315	0.00231746
42.27161407	0.00259463
42.28353500	0.00438681
42.29545593	0.00668330
42.30737686	0.00681588
42.31929779	0.00670065
42.33121872	0.00545780
42.34313965	0.00201454
42.35506058	0.00133362
42.36698151	0.00274747
42.37890244	0.00341312
42.39082336	0.00405459
42.40274429	0.00388389
42.41466522	0.00284624
42.42658615	0.00205064
42.43850708	0.00119625
42.45042801	0.00069178
42.46234894	0.00062118
42.47426987	0.00051138
42.48619080	0.00033424
42.49811172	0.00089437
42.51003265	0.00130373
42.52195358	0.00169675
42.53387451	0.00200343
42.54579544	0.00168285
42.55771637	0.00137692
42.56963730	0.00110529
42.58155823	0.00070867
42.59347916	0.00128698
42.60540009	0.00254106
42.61732101	0.00536042
42.62924194	0.01484087
42.64116287	0.02342670
42.65308380	0.02436392
42.66500473	0.02324382
42.67692566	0.01741430
42.68884659	0.00700859
42.70076752	0.00329533
42.71268845	0.00248308
42.72460938	0.00143155
42.73653030	0.00164613
42.74845123	0.00212580
42.76037216	0.00236000
42.77229309	0.00283259
42.78421402	0.00256137
42.79613495	0.00185809
42.80805588	0.00147304
42.81997681	0.00080432
42.83189774	0.00043942
42.84381866	0.00074217
42.85573959	0.00118892
42.86766052	0.00177017
42.87958145	0.00239813
42.89150238	0.00227662
42.90342331	0.00175807
42.91534424	0.00170717
42.92726517	0.00176269
42.93918610	0.00179647
42.95110703	0.00121127
42.96302795	0.00314525
42.97494888	0.01424099
42.98686981	0.02328906
42.99879074	0.02490685
43.01071167	0.02518705
43.02263260	0.01965094
43.03455353	0.00893326
43.04647446	0.00494855
43.05839539	0.00386629
43.07031631	0.00228053
43.08223724	0.00131917
43.09415817	0.00061287
43.10607910	0.00054431
43.11800003	0.00112132
43.12992096	0.00168594
43.14184189	0.00221146
43.15376282	0.00254721
43.16568375	0.00207101
43.17760468	0.00123827
43.18952560	0.00068732
43.20144653	0.00039646
43.21336746	0.00051491
43.22528839	0.00085857
43.23720932	0.00123898
43.24913025	0.00225539
43.26105118	0.00330456
43.27297211	0.00353175
43.28489304	0.00471972
43.29681396	0.00566008
43.30873489	0.00529350
43.32065582	0.00577529
43.33257675	0.00538372
43.34449768	0.00399889
43.35641861	0.00446484
43.36833954	0.00474731
43.38026047	0.00424715
43.39218140	0.00431870
43.40410233	0.00359130
43.41602325	0.00221027
43.42794418	0.00177455
43.43986511	0.00125018
43.45178604	0.00075719
43.46370697	0.00082163
43.47562790	0.00098304
43.48754883	0.00121595
43.49946976	0.00164281
43.51139069	0.00160017
43.52331161	0.00176706
43.53523254	0.00228228
43.54715347	0.00219389
43.55907440	0.00195368
43.57099533	0.00152388
43.58291626	0.00111024
43.59483719	0.00206420
43.60675812	0.00327764
43.61867905	0.00579964
43.63059998	0.01538725
43.64252090	0.02308795
43.65444183	0.02359073
43.66636276	0.02255803
43.67828369	0.01607777
43.69020462	0.00530875
43.70212555	0.00154663
43.71404648	0.00180202
43.72596741	0.00199779
43.73788834	0.00268735
43.74980927	0.00271473
43.76173019	0.00205868
43.77365112	0.00170427
43.78557205	0.00120989
43.79749298	0.00097984
43.80941391	0.00096108
43.82133484	0.00059521
43.83325577	0.00031920
43.84517670	0.00081185
43.85709763	0.00127363
43.86901855	0.00191317
43.88093948	0.00231550
43.89286041	0.00186966
43.90478134	0.00167166
43.91670227	0.00183606
43.92862320	0.00167095
43.94054413	0.00208818
43.95246506	0.00228531
43.96438599	0.00486591
43.97630692	0.01798122
43.98822784	0.02728127
44.00014877	0.02879671
44.01206970	0.02854819
44.02399063	0.02011177
44.03591156	0.00725078
44.04783249	0.00286329
44.05975342	0.00163921
44.07167435	0.00058702
44.08359528	0.00083396
44.09551620	0.00130596
44.10743713	0.00180115
44.11935806	0.00249175
44.13127899	0.00251073
44.14319992	0.00225993
44.15512085	0.00205985
44.16704178	0.00160868
44.17896271	0.00124615
44.19088364	0.00074346
44.20280457	0.00020888
44.21472549	0.00073264
44.22664642	0.00131485
44.23856735	0.00148424
44.25048828	0.00255803
44.26240921	0.00346155
44.27433014	0.00329097
44.28625107	0.00361979
44.29817200	0.00337902
44.31009293	0.00268991
44.32201385	0.00457455
44.33393478	0.00565281
44.34585571	0.00561398
44.35777664	0.00613693
44.36969757	0.00525780
44.38161850	0.00394222
44.39353943	0.00379057
44.40546036	0.00292742
44.41738129	0.00222919
44.42930222	0.00209957
44.44122314	0.00168111
44.45314407	0.00127357
44.46506500	0.00142641
44.47698593	0.00134504
44.48890686	0.00142019
44.50082779	0.00179590
44.51274872	0.00199334
44.52466965	0.00224520
44.53659058	0.00207730
44.54851151	0.00141300
44.56043243	0.00093974
44.57235336	0.00082249
44.58427429	0.00112455
44.59619522	0.00236790
44.60811615	0.00344654
44.62003708	0.00630842
44.63195801	0.01494484
44.64387894	0.02053891
44.65579987	0.02046467
44.66772079	0.01948419
44.67964172	0.01320819
44.69156265	0.00386323
44.70348358	0.00122364
44.71540451	0.00194870
44.72732544	0.00207385
44.73924637	0.00236481
44.75116730	0.00212400
44.76308823	0.00197128
44.77500916	0.00189349
44.78693008	0.00104903
44.79885101	0.00070401
44.81077194	0.00062139
44.82269287	0.00047598
44.83461380	0.00042988
44.84653473	0.00085155
44.85845566	0.00110691
44.87037659	0.00159681
44.88229752	0.00196549
44.89421844	0.00172038
44.90613937	0.00166404
44.91806030	0.00144921
44.92998123	0.00118986
44.94190216	0.00233199
44.95382309	0.00323844
44.96574402	0.00654072
44.97766495	0.01956686
44.98958588	0.02799758
45.00150681	0.02939770
45.01342773	0.02878935
45.02534866	0.01918219
45.03726959	0.00660742
45.04919052	0.00280198
45.06111145	0.00203994
45.07303238	0.00155276
45.08495331	0.00194408
45.09687424	0.00224885
45.10879517	0.00246342
45.12071609	0.00262979
45.13263702	0.00206643
45.14455795	0.00153063
45.15647888	0.00130816
45.16839981	0.00088965
45.18032074	0.00091974
45.19224167	0.00131035
45.20416260	0.00167009
45.21608353	0.00238378
45.22800446	0.00286092
45.23992538	0.00274457
45.25184631	0.00304942
45.26376724	0.00289722
45.27568817	0.00213778
45.28760910	0.00188758
45.29953003	0.00105504
45.31145096	0.00160989
45.32337189	0.00529485
45.33529282	0.00733628
45.34721375	0.00797992
45.35913467	0.00820040
45.37105560	0.00593888
45.38297653	0.00325509
45.39489746	0.00286483
45.40681839	0.00216740
45.41873932	0.00126643
45.43066025	0.00083396
45.44258118	0.00054462
45.45450211	0.00064430
45.46642303	0.00082164
45.47834396	0.00076992
45.49026489	0.00106620
45.50218582	0.00144671
45.51410675	0.00136464
45.52602768	0.00138709
45.53794861	0.00130216
45.54986954	0.00090275
45.56179047	0.00103201
45.57371140	0.00142575
45.58563232	0.00186746
45.59755325	0.00331121
45.60947418	0.00419703
45.62139511	0.00567503
45.63331604	0.01182517
45.64523697	0.01511549
45.65715790	0.01475172
45.66907883	0.01387839
45.68099976	0.00862463
45.69292068	0.00237954
45.70484161	0.00312460
45.71676254	0.00310847
45.72868347	0.00291026
45.74060440	0.00310112
45.75252533	0.00240879
45.76444626	0.00190659
45.77636719	0.00178420
45.78828812	0.00127975
45.80020905	0.00109232
45.81212997	0.00112872
45.82405090	0.00101060
45.83597183	0.00116315
45.84789276	0.00118631
45.85981369	0.00075869
45.87173462	0.00117956
45.88365555	0.00149478
45.89557648	0.00143851
45.90749741	0.00164712
45.91941833	0.00162441
45.93133926	0.00202341
45.94326019	0.00340101
45.95518112	0.00399213
45.96710205	0.00760771
45.97902298	0.01971161
45.99094391	0.02662794
46.00286484	0.02783447
46.01478577	0.02657596
46.02670670	0.01650193
46.03862762	0.00530675
46.05054855	0.00184913
46.06246948	0.00096861
46.07439041	0.00107076
46.08631134	0.00148991
46.09823227	0.00144115
46.11015320	0.00180377
46.12207413	0.00232865
46.13399506	0.00199495
46.14591599	0.00138365
46.15783691	0.00084302
46.16975784	0.00043479
46.18167877	0.00058128
46.19359970	0.00097080
46.20552063	0.00148039
46.21744156	0.00227833
46.22936249	0.00271159
46.24128342	0.00273545
46.25320435	0.00284653
46.26512527	0.00246542
46.27704620	0.00198964
46.28896713	0.00245735
46.30088806	0.00299777
46.31280899	0.00336951
46.32472992	0.00611783
46.33665085	0.00766609
46.34857178	0.00842396
46.36049271	0.00878427
46.37241364	0.00608473
46.38433456	0.00315341
46.39625549	0.00224600
46.40817642	0.00132563
46.42009735	0.00087654
46.43201828	0.00124699
46.44393921	0.00163166
46.45586014	0.00209976
46.46778107	0.00249436
46.47970200	0.00224263
46.49162292	0.00211067
46.50354385	0.00193938
46.51546478	0.00126128
46.52738571	0.00077251
46.53930664	0.00052365
46.55122757	0.00060243
46.56314850	0.00130728
46.57506943	0.00184896
46.58699036	0.00249472
46.59891129	0.00394730
46.61083221	0.00441158
46.62275314	0.00496332
46.63467407	0.00744677
46.64659500	0.00800721
46.65851593	0.00768234
46.67043686	0.00780518
46.68235779	0.00562942
46.69427872	0.00407816
46.70619965	0.00449254
46.71812057	0.00392766
46.73004150	0.00341913
46.74196243	0.00312385
46.75388336	0.00203526
46.76580429	0.00151039
46.77772522	0.00163393
46.78964615	0.00148347
46.80156708	0.00171253
46.81348801	0.00194007
46.82540894	0.00161125
46.83732986	0.00156731
46.84925079	0.00185699
46.86117172	0.00195194
46.87309265	0.00219753
46.88501358	0.00212734
46.89693451	0.00157199
46.90885544	0.00138568
46.92077637	0.00140156
46.93269730	0.00231844
46.94461823	0.00433609
46.95653915	0.00485043
46.96846008	0.00724511
46.98038101	0.01683337
46.99230194	0.02162611
47.00422287	0.02223233
47.01614380	0.02036659
47.02806473	0.01147294
47.03998566	0.00331088
47.05190659	0.00184256
47.06382751	0.00209351
47.07574844	0.00250135
47.08766937	0.00271689
47.09959030	0.00212834
47.11151123	0.00157517
47.12343216	0.00108226
47.13535309	0.00035018
47.14727402	0.00055803
47.15919495	0.00059404
47.17111588	0.00048717
47.18303680	0.00073118
47.19495773	0.00122309
47.20687866	0.00159143
47.21879959	0.00250739
47.23072052	0.00298963
47.24264145	0.00266568
47.25456238	0.00254087
47.26648331	0.00217857
47.27840424	0.00249366
47.29032516	0.00436131
47.30224609	0.00520212
47.31416702	0.00529963
47.32608795	0.00718034
47.33800888	0.00799476
47.34992981	0.00840232
47.36185074	0.00795108
47.37377167	0.00448208
47.38569260	0.00160554
47.39761353	0.00071612
47.40953445	0.00040116
47.42145538	0.00043115
47.43337631	0.00023643
47.44529724	0.00037885
47.45721817	0.00090659
47.46913910	0.00109012
47.48106003	0.00079727
47.49298096	0.00102716
47.50490189	0.00111375
47.51682281	0.00058322
47.52874374	0.00038832
47.54066467	0.00092179
47.55258560	0.00151047
47.56450653	0.00216520
47.57642746	0.00233135
47.58834839	0.00222469
47.60026932	0.00280369
47.61219025	0.00275396
47.62411118	0.00237319
47.63603210	0.00207171
47.64795303	0.00093954
47.65987396	0.00120521
47.67179489	0.00338920
47.68371582	0.00424768
47.69563675	0.00465657
47.70755768	0.00472797
47.71947861	0.00350896
47.73139954	0.00301863
47.74332047	0.00284594
47.75524139	0.00215076
47.76716232	0.00168290
47.77908325	0.00158272
47.79100418	0.00163627
47.80292511	0.00182602
47.81484604	0.00176702
47.82676697	0.00155701
47.83868790	0.00175538
47.85060883	0.00172668
47.86252975	0.00125182
47.87445068	0.00083526
47.88637161	0.00038201
47.89829254	0.00042605
47.91021347	0.00112130
47.92213440	0.00169529
47.93405533	0.00279305
47.94597626	0.00505521
47.95789719	0.00569256
47.96981812	0.00706652
47.98173904	0.01286927
47.99365997	0.01551407
48.00558090	0.01591782
48.01750183	0.01414115
48.02942276	0.00754498
48.04134369	0.00266968
48.05326462	0.00234761
48.06518555	0.00232200
48.07710648	0.00242553
48.08902740	0.00232898
48.10094833	0.00181698
48.11286926	0.00196194
48.12479019	0.00193255
48.13671112	0.00148239
48.14863205	0.00156103
48.16055298	0.00176159
48.17247391	0.00179109
48.18439484	0.00198343
48.19631577	0.00203183
48.20823669	0.00188247
48.22015762	0.00233634
48.23207855	0.00231393
48.24399948	0.00173645
48.25592041	0.00132336
48.26784134	0.00103571
48.27976227	0.00270487
48.29168320	0.00594460
48.30360413	0.00711889
48.31552505	0.00681827
48.32744598	0.00755048
48.33936691	0.00778496
48.35128784	0.00844724
48.36320877	0.00780013
48.37512970	0.00420431
48.38705063	0.00157218
48.39897156	0.00111214
48.41089249	0.00095597
48.42281342	0.00117053
48.43473434	0.00158431
48.44665527	0.00170489
48.45857620	0.00202432
48.47049713	0.00210438
48.48241806	0.00180108
48.49433899	0.00173492
48.50625992	0.00154996
48.51818085	0.00132398
48.53010178	0.00142365
48.54202271	0.00149656
48.55394363	0.00184833
48.56586456	0.00272643
48.57778549	0.00290294
48.58970642	0.00288010
48.60162735	0.00331346
48.61354828	0.00300193
48.62546921	0.00363823
48.63739014	0.00676779
48.64931107	0.00820666
48.66123199	0.00813166
48.67315292	0.00708279
48.68507385	0.00481173
48.69699478	0.00481091
48.70891571	0.00458924
48.72083664	0.00271800
48.73275757	0.00145524
48.74467850	0.00093864
48.75659943	0.00021853
48.76852036	0.00059496
48.78044128	0.00076872
48.79236221	0.00090758
48.80428314	0.00140329
48.81620407	0.00187404
