Time;Sec;Object Name;Status;Value
9:48:04;237;TIC Turbo Power;;7.3
9:48:04;237;TIC Gauge 1;11;11.872
9:48:04;237;TIC Gauge 2;5;9900000000
9:48:04;237;TIC Gauge 3;5;9900000000
9:48:06;239;TIC Gauge 3;5;9900000000
9:48:06;239;TIC Turbo Speed;;1.6
9:48:06;239;TIC Turbo Power;;6.1
9:48:06;239;TIC Gauge 1;11;11.8
9:48:06;239;TIC Gauge 2;5;9900000000
9:48:08;241;TIC Turbo Speed;;1.6
9:48:08;241;TIC Turbo Power;;7
9:48:08;241;TIC Gauge 1;11;11.744
9:48:08;241;TIC Gauge 2;5;9900000000
9:48:08;241;TIC Gauge 3;5;9900000000
9:48:10;243;TIC Turbo Speed;;1.6
9:48:10;243;TIC Turbo Power;;7
9:48:10;243;TIC Gauge 1;11;11.727
9:48:10;243;TIC Gauge 2;5;9900000000
9:48:10;243;TIC Gauge 3;5;9900000000
9:48:12;245;TIC Turbo Speed;;1.6
9:48:12;245;TIC Turbo Power;;6.1
9:48:12;245;TIC Gauge 1;11;11.68
9:48:12;245;TIC Gauge 2;5;9900000000
9:48:12;245;TIC Gauge 3;5;9900000000
9:48:14;247;TIC Gauge 2;5;9900000000
9:48:14;247;TIC Turbo Speed;;1.6
9:48:14;247;TIC Turbo Power;;7
9:48:14;247;TIC Gauge 3;5;9900000000
9:48:14;247;TIC Gauge 1;11;11.617
9:48:16;249;TIC Turbo Speed;;1.6
9:48:16;249;TIC Turbo Power;;6.1
9:48:16;249;TIC Gauge 1;11;11.617
9:48:16;249;TIC Gauge 2;5;9900000000
9:48:17;250;TIC Gauge 3;5;9900000000
9:48:18;251;TIC Turbo Speed;;1.6
9:48:18;251;TIC Turbo Power;;7.3
9:48:18;251;TIC Gauge 1;11;11.555
9:48:18;251;TIC Gauge 2;5;9900000000
9:48:19;252;TIC Gauge 3;5;9900000000
9:48:20;253;TIC Turbo Speed;;1.6
9:48:20;253;TIC Turbo Power;;5.4
9:48:20;253;TIC Gauge 1;11;11.499
9:48:21;254;TIC Gauge 2;5;9900000000
9:48:21;254;TIC Gauge 3;5;9900000000
9:48:22;255;TIC Turbo Speed;;1.6
9:48:22;255;TIC Turbo Power;;6.1
9:48:23;256;TIC Gauge 1;11;11.499
9:48:23;256;TIC Gauge 2;5;9900000000
9:48:23;256;TIC Gauge 3;5;9900000000
9:48:24;257;TIC Turbo Speed;;1.6
9:48:25;258;TIC Turbo Power;;8.2
9:48:25;258;TIC Gauge 1;11;11.436
9:48:25;258;TIC Gauge 2;5;9900000000
9:48:25;258;TIC Gauge 3;5;9900000000
9:48:27;260;TIC Gauge 1;11;11.436
9:48:27;260;TIC Turbo Speed;;1.6
9:48:27;260;TIC Turbo Power;;6.5
9:48:27;260;TIC Gauge 2;5;9900000000
9:48:27;260;TIC Gauge 3;5;9900000000
9:48:29;262;TIC Gauge 1;11;11.381
9:48:29;262;TIC Turbo Speed;;1.6
9:48:29;262;TIC Turbo Power;;6.1
9:48:29;262;TIC Gauge 2;5;9900000000
9:48:29;262;TIC Gauge 3;5;9900000000
9:48:31;264;TIC Turbo Power;;8
9:48:31;264;TIC Turbo Speed;;1.6
9:48:31;264;TIC Gauge 1;11;11.311
9:48:31;264;TIC Gauge 2;5;9900000000
9:48:31;264;TIC Gauge 3;5;9900000000
9:48:33;266;TIC Gauge 3;5;9900000000
9:48:33;266;TIC Turbo Speed;;1.6
9:48:33;266;TIC Turbo Power;;6.8
9:48:33;266;TIC Gauge 1;11;11.311
9:48:33;266;TIC Gauge 2;5;9900000000
9:48:35;268;TIC Gauge 2;5;9900000000
9:48:35;268;TIC Turbo Speed;;1.6
9:48:35;268;TIC Turbo Power;;5.4
9:48:35;268;TIC Gauge 3;5;9900000000
9:48:35;268;TIC Gauge 1;11;11.261
9:48:37;270;TIC Turbo Speed;;1.6
9:48:37;270;TIC Turbo Power;;6.8
9:48:37;270;TIC Gauge 1;11;11.261
9:48:37;270;TIC Gauge 2;5;9900000000
9:48:37;270;TIC Gauge 3;5;9900000000
9:48:39;272;TIC Turbo Speed;;1.6
9:48:39;272;TIC Turbo Power;;6.5
9:48:39;272;TIC Gauge 1;11;11.191
9:48:39;272;TIC Gauge 2;5;9900000000
9:48:39;272;TIC Gauge 3;5;9900000000
9:48:41;274;TIC Gauge 3;5;9900000000
9:48:41;274;TIC Turbo Speed;;1.6
9:48:41;274;TIC Turbo Power;;8
9:48:41;274;TIC Gauge 1;11;11.144
9:48:41;274;TIC Gauge 2;5;9900000000
9:48:43;276;TIC Gauge 1;11;11.144
9:48:43;276;TIC Turbo Speed;;1.6
9:48:43;276;TIC Turbo Power;;6.3
9:48:43;276;TIC Gauge 2;5;9900000000
9:48:43;276;TIC Gauge 3;5;9900000000
9:48:45;278;TIC Turbo Speed;;1.6
9:48:45;278;TIC Turbo Power;;6.3
9:48:45;278;TIC Gauge 1;11;11.09
9:48:45;278;TIC Gauge 2;5;9900000000
9:48:45;278;TIC Gauge 3;5;9900000000
9:48:47;280;TIC Turbo Speed;;1.6
9:48:47;280;TIC Turbo Power;;5.6
9:48:47;280;TIC Gauge 1;11;11.09
9:48:47;280;TIC Gauge 2;5;9900000000
9:48:47;280;TIC Gauge 3;5;9900000000
9:48:49;282;TIC Turbo Speed;;1.6
9:48:49;282;TIC Turbo Power;;8
9:48:49;282;TIC Gauge 1;11;11.026
9:48:49;282;TIC Gauge 2;5;9900000000
9:48:49;282;TIC Gauge 3;5;9900000000
9:48:51;284;TIC Gauge 2;5;9900000000
9:48:51;284;TIC Turbo Speed;;1.6
9:48:51;284;TIC Turbo Power;;7
9:48:51;284;TIC Gauge 3;5;9900000000
9:48:51;284;TIC Gauge 1;11;11.026
9:48:53;286;TIC Turbo Speed;;1.6
9:48:53;286;TIC Turbo Power;;5.4
9:48:53;286;TIC Gauge 1;11;10.956
9:48:53;286;TIC Gauge 2;5;9900000000
9:48:54;287;TIC Gauge 3;5;9900000000
9:48:55;288;TIC Turbo Speed;;1.6
9:48:55;288;TIC Turbo Power;;6.1
9:48:55;288;TIC Gauge 1;11;10.956
9:48:56;289;TIC Gauge 2;5;9900000000
9:48:56;289;TIC Gauge 3;5;9900000000
9:48:57;290;TIC Turbo Speed;;1.6
9:48:57;290;TIC Turbo Power;;7.5
9:48:58;291;TIC Gauge 1;11;10.956
9:48:58;291;TIC Gauge 2;5;9900000000
9:48:58;291;TIC Gauge 3;5;9900000000
9:48:59;292;TIC Turbo Speed;;1.6
9:49:00;293;TIC Turbo Power;;7.5
9:49:00;293;TIC Gauge 1;11;10.899
9:49:00;293;TIC Gauge 2;5;9900000000
9:49:00;293;TIC Gauge 3;5;9900000000
9:49:02;295;TIC Turbo Speed;;1.6
9:49:02;295;TIC Turbo Power;;7.5
9:49:02;295;TIC Gauge 1;11;10.899
9:49:02;295;TIC Gauge 2;5;9900000000
9:49:02;295;TIC Gauge 3;5;9900000000
9:49:04;297;TIC Gauge 2;5;9900000000
9:49:04;297;TIC Turbo Speed;;1.6
9:49:04;297;TIC Turbo Power;;8.4
9:49:04;297;TIC Gauge 3;5;9900000000
9:49:04;297;TIC Gauge 1;11;10.852
9:49:06;299;TIC Turbo Speed;;1.6
9:49:06;299;TIC Turbo Power;;8
9:49:06;299;TIC Gauge 1;11;10.782
9:49:06;299;TIC Gauge 2;5;9900000000
9:49:06;299;TIC Gauge 3;5;9900000000
9:49:08;301;TIC Turbo Speed;;1.6
9:49:08;301;TIC Turbo Power;;5.4
9:49:08;301;TIC Gauge 1;11;10.782
9:49:08;301;TIC Gauge 2;5;9900000000
9:49:08;301;TIC Gauge 3;5;9900000000
9:49:10;303;TIC Turbo Speed;;1.6
9:49:10;303;TIC Turbo Power;;7.3
9:49:10;303;TIC Gauge 1;11;10.725
9:49:10;303;TIC Gauge 2;5;9900000000
9:49:10;303;TIC Gauge 3;5;9900000000
9:49:12;305;TIC Gauge 2;5;9900000000
9:49:12;305;TIC Turbo Speed;;1.6
9:49:12;305;TIC Turbo Power;;6.1
9:49:12;305;TIC Gauge 3;5;9900000000
9:49:12;305;TIC Gauge 1;11;10.725
9:49:14;307;TIC Gauge 1;11;10.671
9:49:14;307;TIC Turbo Speed;;1.6
9:49:14;307;TIC Turbo Power;;6.1
9:49:14;307;TIC Gauge 2;5;9900000000
9:49:14;307;TIC Gauge 3;5;9900000000
9:49:16;309;TIC Turbo Speed;;1.6
9:49:16;309;TIC Turbo Power;;8
9:49:16;309;TIC Gauge 1;11;10.655
9:49:16;309;TIC Gauge 2;5;9900000000
9:49:16;309;TIC Gauge 3;5;9900000000
9:49:18;311;TIC Turbo Speed;;1.6
9:49:18;311;TIC Turbo Power;;8
9:49:18;311;TIC Gauge 1;11;10.655
9:49:18;311;TIC Gauge 2;5;9900000000
9:49:18;311;TIC Gauge 3;5;9900000000
9:49:20;313;TIC Gauge 3;5;9900000000
9:49:20;313;TIC Turbo Speed;;1.6
9:49:20;313;TIC Turbo Power;;6.1
9:49:20;313;TIC Gauge 1;11;10.601
9:49:20;313;TIC Gauge 2;5;9900000000
9:49:22;315;TIC Gauge 1;11;10.601
9:49:22;315;TIC Turbo Speed;;1.6
9:49:22;315;TIC Turbo Power;;5.4
9:49:22;315;TIC Gauge 2;5;9900000000
9:49:22;315;TIC Gauge 3;5;9900000000
9:49:24;317;TIC Turbo Speed;;1.6
9:49:24;317;TIC Turbo Power;;6.5
9:49:24;317;TIC Gauge 1;11;10.544
9:49:24;317;TIC Gauge 2;5;9900000000
9:49:24;317;TIC Gauge 3;5;9900000000
9:49:26;319;TIC Turbo Speed;;1.6
9:49:26;319;TIC Turbo Power;;7
9:49:26;319;TIC Gauge 1;11;10.544
9:49:26;319;TIC Gauge 2;5;9900000000
9:49:26;319;TIC Gauge 3;5;9900000000
9:49:28;321;TIC Turbo Speed;;1.6
9:49:28;321;TIC Turbo Power;;7.3
9:49:28;321;TIC Gauge 1;11;10.481
9:49:28;321;TIC Gauge 2;5;9900000000
9:49:29;322;TIC Gauge 3;5;9900000000
9:49:30;323;TIC Turbo Speed;;1.6
9:49:30;323;TIC Turbo Power;;7.5
9:49:30;323;TIC Gauge 1;11;10.481
9:49:31;324;TIC Gauge 2;5;9900000000
9:49:31;324;TIC Gauge 3;5;9900000000
9:49:32;325;TIC Turbo Speed;;1.6
9:49:32;325;TIC Turbo Power;;6.3
9:49:33;326;TIC Gauge 1;11;10.434
9:49:33;326;TIC Gauge 2;5;9900000000
9:49:33;326;TIC Gauge 3;5;9900000000
9:49:34;327;TIC Turbo Speed;;1.6
9:49:35;328;TIC Turbo Power;;8
9:49:35;328;TIC Gauge 1;11;10.417
9:49:35;328;TIC Gauge 2;5;9900000000
9:49:35;328;TIC Gauge 3;5;9900000000
9:49:37;330;TIC Turbo Speed;;1.6
9:49:37;330;TIC Turbo Power;;8.2
9:49:37;330;TIC Gauge 1;11;10.417
9:49:37;330;TIC Gauge 2;5;9900000000
9:49:37;330;TIC Gauge 3;5;9900000000
9:49:39;332;TIC Turbo Speed;;1.6
9:49:39;332;TIC Turbo Power;;6.8
9:49:39;332;TIC Gauge 1;11;10.356
9:49:39;332;TIC Gauge 2;5;9900000000
9:49:39;332;TIC Gauge 3;5;9900000000
9:49:41;334;TIC Turbo Speed;;1.6
9:49:41;334;TIC Turbo Power;;7
9:49:41;334;TIC Gauge 1;11;10.356
9:49:41;334;TIC Gauge 2;5;9900000000
9:49:41;334;TIC Gauge 3;5;9900000000
9:49:43;336;TIC Turbo Speed;;1.6
9:49:43;336;TIC Turbo Power;;6.3
9:49:43;336;TIC Gauge 1;11;10.3
9:49:43;336;TIC Gauge 2;5;9900000000
9:49:43;336;TIC Gauge 3;5;9900000000
9:49:45;338;TIC Gauge 2;5;9900000000
9:49:45;338;TIC Turbo Speed;;1.6
9:49:45;338;TIC Turbo Power;;7.5
9:49:45;338;TIC Gauge 3;5;9900000000
9:49:45;338;TIC Gauge 1;11;10.3
9:49:47;340;TIC Turbo Speed;;1.6
9:49:47;340;TIC Turbo Power;;5.4
9:49:47;340;TIC Gauge 1;11;10.3
9:49:47;340;TIC Gauge 2;5;9900000000
9:49:47;340;TIC Gauge 3;5;9900000000
9:49:49;342;TIC Gauge 2;5;9900000000
9:49:49;342;TIC Turbo Speed;;1.6
9:49:49;342;TIC Turbo Power;;6.1
9:49:49;342;TIC Gauge 3;5;9900000000
9:49:49;342;TIC Gauge 1;11;10.246
9:49:51;344;TIC Gauge 2;5;9900000000
9:49:51;344;TIC Turbo Speed;;1.6
9:49:51;344;TIC Turbo Power;;6.5
9:49:51;344;TIC Gauge 3;5;9900000000
9:49:51;344;TIC Gauge 1;11;10.246
9:49:53;346;TIC Gauge 2;5;9900000000
9:49:53;346;TIC Turbo Speed;;1.6
9:49:53;346;TIC Turbo Power;;7.5
9:49:53;346;TIC Gauge 3;5;9900000000
9:49:53;346;TIC Gauge 1;11;10.246
9:49:55;348;TIC Turbo Speed;;1.6
9:49:55;348;TIC Turbo Power;;7
9:49:55;348;TIC Gauge 1;11;10.189
9:49:55;348;TIC Gauge 2;5;9900000000
9:49:55;348;TIC Gauge 3;5;9900000000
9:49:57;350;TIC Turbo Speed;;1.6
9:49:57;350;TIC Turbo Power;;6.8
9:49:57;350;TIC Gauge 1;11;10.189
9:49:57;350;TIC Gauge 2;5;9900000000
9:49:57;350;TIC Gauge 3;5;9900000000
9:49:59;352;TIC Gauge 1;11;10.189
9:49:59;352;TIC Turbo Speed;;1.6
9:49:59;352;TIC Turbo Power;;8.2
9:49:59;352;TIC Gauge 2;5;9900000000
9:49:59;352;TIC Gauge 3;5;9900000000
9:50:01;354;TIC Gauge 2;5;9900000000
9:50:01;354;TIC Turbo Speed;;1.6
9:50:01;354;TIC Turbo Power;;6.8
9:50:01;354;TIC Gauge 3;5;9900000000
9:50:01;354;TIC Gauge 1;11;10.126
9:50:03;356;TIC Turbo Speed;;1.6
9:50:03;356;TIC Turbo Power;;6.5
9:50:03;356;TIC Gauge 1;11;10.126
9:50:03;356;TIC Gauge 2;5;9900000000
9:50:04;357;TIC Gauge 3;5;9900000000
9:50:05;358;TIC Turbo Speed;;1.6
9:50:05;358;TIC Turbo Power;;6.3
9:50:05;358;TIC Gauge 1;11;10.072
9:50:06;359;TIC Gauge 2;5;9900000000
9:50:06;359;TIC Gauge 3;5;9900000000
9:50:07;360;TIC Turbo Speed;;1.6
9:50:07;360;TIC Turbo Power;;6.1
9:50:08;361;TIC Gauge 1;11;10.072
9:50:08;361;TIC Gauge 2;5;9900000000
9:50:08;361;TIC Gauge 3;5;9900000000
9:50:10;363;TIC Turbo Speed;;1.6
9:50:10;363;TIC Turbo Power;;6.1
9:50:10;363;TIC Gauge 1;11;10.001
9:50:10;363;TIC Gauge 2;5;9900000000
9:50:10;363;TIC Gauge 3;5;9900000000
9:50:12;365;TIC Gauge 2;5;9900000000
9:50:12;365;TIC Turbo Speed;;1.6
9:50:12;365;TIC Turbo Power;;7
9:50:12;365;TIC Gauge 3;5;9900000000
9:50:12;365;TIC Gauge 1;11;10.001
9:50:14;367;TIC Turbo Speed;;1.6
9:50:14;367;TIC Turbo Power;;6.1
9:50:14;367;TIC Gauge 1;11;10.001
9:50:14;367;TIC Gauge 2;5;9900000000
9:50:14;367;TIC Gauge 3;5;9900000000
9:50:16;369;TIC Turbo Speed;;1.6
9:50:16;369;TIC Turbo Power;;7.3
9:50:16;369;TIC Gauge 1;11;9.9446
9:50:16;369;TIC Gauge 2;5;9900000000
9:50:16;369;TIC Gauge 3;5;9900000000
9:50:18;371;TIC Turbo Speed;;1.6
9:50:18;371;TIC Turbo Power;;8
9:50:18;371;TIC Gauge 1;11;9.9446
9:50:18;371;TIC Gauge 2;5;9900000000
9:50:18;371;TIC Gauge 3;5;9900000000
9:50:20;373;TIC Turbo Speed;;1.6
9:50:20;373;TIC Turbo Power;;8.2
9:50:20;373;TIC Gauge 1;11;9.8905
9:50:20;373;TIC Gauge 2;5;9900000000
9:50:20;373;TIC Gauge 3;5;9900000000
9:50:22;375;TIC Gauge 1;11;9.8905
9:50:22;375;TIC Turbo Speed;;1.6
9:50:22;375;TIC Turbo Power;;7
9:50:22;375;TIC Gauge 2;5;9900000000
9:50:22;375;TIC Gauge 3;5;9900000000
9:50:24;377;TIC Turbo Speed;;1.6
9:50:24;377;TIC Turbo Power;;6.1
9:50:24;377;TIC Gauge 1;11;9.8905
9:50:24;377;TIC Gauge 2;5;9900000000
9:50:24;377;TIC Gauge 3;5;9900000000
9:50:26;379;TIC Gauge 3;5;9900000000
9:50:26;379;TIC Turbo Speed;;1.6
9:50:26;379;TIC Turbo Power;;8
9:50:26;379;TIC Gauge 1;11;9.827
9:50:26;379;TIC Gauge 2;5;9900000000
9:50:28;381;TIC Turbo Speed;;1.6
9:50:28;381;TIC Turbo Power;;7
9:50:28;381;TIC Gauge 1;11;9.827
9:50:28;381;TIC Gauge 2;5;9900000000
9:50:28;381;TIC Gauge 3;5;9900000000
9:50:30;383;TIC Turbo Speed;;1.6
9:50:30;383;TIC Turbo Power;;6.1
9:50:30;383;TIC Gauge 1;11;9.827
9:50:30;383;TIC Gauge 2;5;9900000000
9:50:30;383;TIC Gauge 3;5;9900000000
9:50:32;385;TIC Turbo Speed;;1.6
9:50:32;385;TIC Turbo Power;;8
9:50:32;385;TIC Gauge 1;11;9.7635
9:50:32;385;TIC Gauge 2;5;9900000000
9:50:32;385;TIC Gauge 3;5;9900000000
9:50:34;387;TIC Gauge 2;5;9900000000
9:50:34;387;TIC Turbo Speed;;1.6
9:50:34;387;TIC Turbo Power;;7.3
9:50:34;387;TIC Gauge 3;5;9900000000
9:50:34;387;TIC Gauge 1;11;9.7635
9:50:36;389;TIC Gauge 2;5;9900000000
9:50:36;389;TIC Turbo Speed;;1.6
9:50:36;389;TIC Turbo Power;;6.5
9:50:36;389;TIC Gauge 3;5;9900000000
9:50:36;389;TIC Gauge 1;11;9.7165
9:50:38;391;TIC Turbo Speed;;1.6
9:50:38;391;TIC Turbo Power;;7.5
9:50:38;391;TIC Gauge 1;11;9.7165
9:50:39;392;TIC Gauge 2;5;9900000000
9:50:39;392;TIC Gauge 3;5;9900000000
9:50:40;393;TIC Turbo Speed;;1.6
9:50:40;393;TIC Turbo Power;;8
9:50:40;393;TIC Gauge 1;11;9.7165
9:50:41;394;TIC Gauge 2;5;9900000000
9:50:41;394;TIC Gauge 3;5;9900000000
9:50:42;395;TIC Turbo Speed;;1.6
9:50:42;395;TIC Turbo Power;;6.5
9:50:43;396;TIC Gauge 1;11;9.646
9:50:43;396;TIC Gauge 2;5;9900000000
9:50:43;396;TIC Gauge 3;5;9900000000
9:50:44;397;TIC Turbo Speed;;1.6
9:50:45;398;TIC Turbo Power;;6.1
9:50:45;398;TIC Gauge 1;11;9.646
9:50:45;398;TIC Gauge 2;5;9900000000
9:50:45;398;TIC Gauge 3;5;9900000000
9:50:47;400;TIC Gauge 3;5;9900000000
9:50:47;400;TIC Turbo Speed;;1.6
9:50:47;400;TIC Turbo Power;;7.5
9:50:47;400;TIC Gauge 1;11;9.646
9:50:47;400;TIC Gauge 2;5;9900000000
9:50:49;402;TIC Turbo Speed;;1.6
9:50:49;402;TIC Turbo Power;;6.8
9:50:49;402;TIC Gauge 1;11;9.5895
9:50:49;402;TIC Gauge 2;5;9900000000
9:50:49;402;TIC Gauge 3;5;9900000000
9:50:51;404;TIC Turbo Speed;;1.6
9:50:51;404;TIC Turbo Power;;6.8
9:50:51;404;TIC Gauge 1;11;9.5895
9:50:51;404;TIC Gauge 2;5;9900000000
9:50:51;404;TIC Gauge 3;5;9900000000
9:50:53;406;TIC Turbo Speed;;1.6
9:50:53;406;TIC Turbo Power;;6.1
9:50:53;406;TIC Gauge 1;11;9.5895
9:50:53;406;TIC Gauge 2;5;9900000000
9:50:53;406;TIC Gauge 3;5;9900000000
9:50:55;408;TIC Turbo Speed;;1.6
9:50:55;408;TIC Turbo Power;;5.4
9:50:55;408;TIC Gauge 1;11;9.5354
9:50:55;408;TIC Gauge 2;5;9900000000
9:50:55;408;TIC Gauge 3;5;9900000000
9:50:57;410;TIC Gauge 1;11;9.5354
9:50:57;410;TIC Turbo Speed;;1.6
9:50:57;410;TIC Turbo Power;;6.3
9:50:57;410;TIC Gauge 2;5;9900000000
9:50:57;410;TIC Gauge 3;5;9900000000
9:50:59;412;TIC Gauge 1;11;9.519
9:50:59;412;TIC Turbo Speed;;1.6
9:50:59;412;TIC Turbo Power;;8.2
9:50:59;412;TIC Gauge 2;5;9900000000
9:50:59;412;TIC Gauge 3;5;9900000000
9:51:01;414;TIC Turbo Speed;;1.6
9:51:01;414;TIC Turbo Power;;8
9:51:01;414;TIC Gauge 1;11;9.5354
9:51:01;414;TIC Gauge 2;5;9900000000
9:51:01;414;TIC Gauge 3;5;9900000000
9:51:03;416;TIC Gauge 3;5;9900000000
9:51:03;416;TIC Turbo Speed;;1.6
9:51:03;416;TIC Turbo Power;;8.2
9:51:03;416;TIC Gauge 1;11;9.4625
9:51:03;416;TIC Gauge 2;5;9900000000
9:51:05;418;TIC Turbo Speed;;1.6
9:51:05;418;TIC Turbo Power;;7.3
9:51:05;418;TIC Gauge 1;11;9.4625
9:51:05;418;TIC Gauge 2;5;9900000000
9:51:05;418;TIC Gauge 3;5;9900000000
9:51:07;420;TIC Turbo Power;;6.8
9:51:07;420;TIC Turbo Speed;;1.6
9:51:07;420;TIC Gauge 1;11;9.479
9:51:07;420;TIC Gauge 2;5;9900000000
9:51:07;420;TIC Gauge 3;5;9900000000
9:51:09;422;TIC Gauge 1;11;9.4085
9:51:09;422;TIC Turbo Speed;;1.6
9:51:09;422;TIC Turbo Power;;5.6
9:51:09;422;TIC Gauge 2;5;9900000000
9:51:09;422;TIC Gauge 3;5;9900000000
9:51:11;424;TIC Turbo Speed;;1.6
9:51:11;424;TIC Turbo Power;;6.5
9:51:11;424;TIC Gauge 1;11;9.4085
9:51:11;424;TIC Gauge 2;5;9900000000
9:51:11;424;TIC Gauge 3;5;9900000000
9:51:13;426;TIC Turbo Speed;;1.6
9:51:13;426;TIC Turbo Power;;6.1
9:51:13;426;TIC Gauge 1;11;9.4085
9:51:14;427;TIC Gauge 2;5;9900000000
9:51:14;427;TIC Gauge 3;5;9900000000
9:51:15;428;TIC Turbo Speed;;1.6
9:51:15;428;TIC Turbo Power;;6.8
9:51:16;429;TIC Gauge 1;11;9.345
9:51:16;429;TIC Gauge 2;5;9900000000
9:51:16;429;TIC Gauge 3;5;9900000000
9:51:17;430;TIC Turbo Speed;;1.6
9:51:17;430;TIC Turbo Power;;8.4
9:51:18;431;TIC Gauge 1;11;9.345
9:51:18;431;TIC Gauge 2;5;9900000000
9:51:18;431;TIC Gauge 3;5;9900000000
9:51:19;432;TIC Turbo Speed;;1.6
9:51:20;433;TIC Turbo Power;;6.1
9:51:20;433;TIC Gauge 1;11;9.345
9:51:20;433;TIC Gauge 2;5;9900000000
9:51:20;433;TIC Gauge 3;5;9900000000
9:51:22;435;TIC Gauge 3;5;9900000000
9:51:22;435;TIC Turbo Speed;;1.6
9:51:22;435;TIC Turbo Power;;6.3
9:51:22;435;TIC Gauge 1;11;9.2815
9:51:22;435;TIC Gauge 2;5;9900000000
9:51:24;437;TIC Gauge 1;11;9.2979
9:51:24;437;TIC Turbo Speed;;1.6
9:51:24;437;TIC Turbo Power;;7.7
9:51:24;437;TIC Gauge 2;5;9900000000
9:51:24;437;TIC Gauge 3;5;9900000000
9:51:26;439;TIC Turbo Speed;;1.6
9:51:26;439;TIC Turbo Power;;8
9:51:26;439;TIC Gauge 1;11;9.2979
9:51:26;439;TIC Gauge 2;5;9900000000
9:51:26;439;TIC Gauge 3;5;9900000000
9:51:28;441;TIC Turbo Speed;;1.6
9:51:28;441;TIC Turbo Power;;7.5
9:51:28;441;TIC Gauge 1;11;9.2274
9:51:28;441;TIC Gauge 2;5;9900000000
9:51:28;441;TIC Gauge 3;5;9900000000
9:51:30;443;TIC Turbo Speed;;1.6
9:51:30;443;TIC Turbo Power;;7.5
9:51:30;443;TIC Gauge 1;11;9.2274
9:51:30;443;TIC Gauge 2;5;9900000000
9:51:30;443;TIC Gauge 3;5;9900000000
9:51:32;445;TIC Gauge 2;5;9900000000
9:51:32;445;TIC Turbo Speed;;1.6
9:51:32;445;TIC Turbo Power;;6.1
9:51:32;445;TIC Gauge 3;5;9900000000
9:51:32;445;TIC Gauge 1;11;9.2274
9:51:34;447;TIC Turbo Speed;;1.6
9:51:34;447;TIC Turbo Power;;8.2
9:51:34;447;TIC Gauge 1;11;9.1804
9:51:34;447;TIC Gauge 2;5;9900000000
9:51:34;447;TIC Gauge 3;5;9900000000
9:51:36;449;TIC Turbo Speed;;1.6
9:51:36;449;TIC Turbo Power;;8
9:51:36;449;TIC Gauge 1;11;9.1639
9:51:36;449;TIC Gauge 2;5;9900000000
9:51:36;449;TIC Gauge 3;5;9900000000
9:51:38;451;TIC Turbo Speed;;1.6
9:51:38;451;TIC Turbo Power;;6.1
9:51:38;451;TIC Gauge 1;11;9.1804
9:51:38;451;TIC Gauge 2;5;9900000000
9:51:38;451;TIC Gauge 3;5;9900000000
9:51:40;453;TIC Gauge 1;11;9.1239
9:51:40;453;TIC Turbo Speed;;1.6
9:51:40;453;TIC Turbo Power;;6.8
9:51:40;453;TIC Gauge 2;5;9900000000
9:51:40;453;TIC Gauge 3;5;9900000000
9:51:42;455;TIC Turbo Speed;;1.6
9:51:42;455;TIC Turbo Power;;7.5
9:51:42;455;TIC Gauge 1;11;9.1075
9:51:42;455;TIC Gauge 2;5;9900000000
9:51:42;455;TIC Gauge 3;5;9900000000
9:51:44;457;TIC Turbo Speed;;1.6
9:51:44;457;TIC Turbo Power;;6.1
9:51:44;457;TIC Gauge 1;11;9.1075
9:51:44;457;TIC Gauge 2;5;9900000000
9:51:44;457;TIC Gauge 3;5;9900000000
9:51:46;459;TIC Turbo Speed;;1.6
9:51:46;459;TIC Turbo Power;;7.5
9:51:46;459;TIC Gauge 1;11;9.1075
9:51:46;459;TIC Gauge 2;5;9900000000
9:51:47;460;TIC Gauge 3;5;9900000000
9:51:48;461;TIC Turbo Speed;;1.6
9:51:48;461;TIC Turbo Power;;6.1
9:51:48;461;TIC Gauge 1;11;9.0604
9:51:48;461;TIC Gauge 2;5;9900000000
9:51:49;462;TIC Gauge 3;5;9900000000
9:51:50;463;TIC Turbo Speed;;1.6
9:51:50;463;TIC Turbo Power;;6.1
9:51:50;463;TIC Gauge 1;11;9.044
9:51:51;464;TIC Gauge 2;5;9900000000
9:51:51;464;TIC Gauge 3;5;9900000000
9:51:52;465;TIC Turbo Speed;;1.6
9:51:52;465;TIC Turbo Power;;6.3
9:51:53;466;TIC Gauge 1;11;9.0604
9:51:53;466;TIC Gauge 2;5;9900000000
9:51:53;466;TIC Gauge 3;5;9900000000
9:51:54;467;TIC Turbo Speed;;1.6
9:51:55;468;TIC Turbo Power;;5.4
9:51:55;468;TIC Gauge 1;11;9.0604
9:51:55;468;TIC Gauge 2;5;9900000000
9:51:55;468;TIC Gauge 3;5;9900000000
9:51:57;470;TIC Turbo Speed;;1.6
9:51:57;470;TIC Turbo Power;;6.5
9:51:57;470;TIC Gauge 1;11;8.9899
9:51:57;470;TIC Gauge 2;5;9900000000
9:51:57;470;TIC Gauge 3;5;9900000000
9:51:59;472;TIC Gauge 1;11;8.9899
9:51:59;472;TIC Turbo Speed;;1.6
9:51:59;472;TIC Turbo Power;;6.1
9:51:59;472;TIC Gauge 2;5;9900000000
9:51:59;472;TIC Gauge 3;5;9900000000
9:52:01;474;TIC Turbo Speed;;1.6
9:52:01;474;TIC Turbo Power;;6.8
9:52:01;474;TIC Gauge 1;11;9.0063
9:52:01;474;TIC Gauge 2;5;9900000000
