v	A
41.67556763	0.00981633
41.68748856	0.00569052
41.69940948	0.00275974
41.71133041	0.00171626
41.72325134	0.00140002
41.73517227	0.00140714
41.74709320	0.00110679
41.75901413	0.00137405
41.77093506	0.00105243
41.78285599	0.00062243
41.79477692	0.00154276
41.80669785	0.00177506
41.81861877	0.00157524
41.83053970	0.00120663
41.84246063	0.00057666
41.85438156	0.00095029
41.86630249	0.00089554
41.87822342	0.00030842
41.89014435	0.00029301
41.90206528	0.00048186
41.91398621	0.00029408
41.92590714	0.00054031
41.93782806	0.00103746
41.94974899	0.00136099
41.96166992	0.00292547
41.97359085	0.00879152
41.98551178	0.01387280
41.99743271	0.01405367
42.00935364	0.01297145
42.02127457	0.00932889
42.03319550	0.00295516
42.04511642	0.00074364
42.05703735	0.00018862
42.06895828	0.00109591
42.08087921	0.00125307
42.09280014	0.00107491
42.10472107	0.00148848
42.11664200	0.00106380
42.12856293	0.00065999
42.14048386	0.00117923
42.15240479	0.00117166
42.16432571	0.00123521
42.17624664	0.00094418
42.18816757	0.00005757
42.20008850	0.00078597
42.21200943	0.00106814
42.22393036	0.00078937
42.23585129	0.00050179
42.24777222	0.00074843
42.25969315	0.00104145
42.27161407	0.00081992
42.28353500	0.00123644
42.29545593	0.00237523
42.30737686	0.00337237
42.31929779	0.00497753
42.33121872	0.00586884
42.34313965	0.00491135
42.35506058	0.00375403
42.36698151	0.00209232
42.37890244	0.00173491
42.39082336	0.00224747
42.40274429	0.00131076
42.41466522	0.00045888
42.42658615	0.00042547
42.43850708	0.00109894
42.45042801	0.00176739
42.46234894	0.00154995
42.47426987	0.00098509
42.48619080	0.00062809
42.49811172	0.00025070
42.51003265	0.00058922
42.52195358	0.00055640
42.53387451	0.00014799
42.54579544	0.00044874
42.55771637	0.00082029
42.56963730	0.00124611
42.58155823	0.00129610
42.59347916	0.00108695
42.60540009	0.00097977
42.61732101	0.00088094
42.62924194	0.00426901
42.64116287	0.00779077
42.65308380	0.00911435
42.66500473	0.01024444
42.67692566	0.00923459
42.68884659	0.00551852
42.70076752	0.00280962
42.71268845	0.00107145
42.72460938	0.00067931
42.73653030	0.00102142
42.74845123	0.00087162
42.76037216	0.00117825
42.77229309	0.00092277
42.78421402	0.00064200
42.79613495	0.00104665
42.80805588	0.00086580
42.81997681	0.00059315
42.83189774	0.00062556
42.84381866	0.00032275
42.85573959	0.00070790
42.86766052	0.00105308
42.87958145	0.00135127
42.89150238	0.00145143
42.90342331	0.00093004
42.91534424	0.00033800
42.92726517	0.00089273
42.93918610	0.00163206
42.95110703	0.00213984
42.96302795	0.00344823
42.97494888	0.00841482
42.98686981	0.01248781
42.99879074	0.01238399
43.01071167	0.01096556
43.02263260	0.00707347
43.03455353	0.00136696
43.04647446	0.00117380
43.05839539	0.00106884
43.07031631	0.00150349
43.08223724	0.00138047
43.09415817	0.00089297
43.10607910	0.00105764
43.11800003	0.00095599
43.12992096	0.00141052
43.14184189	0.00164258
43.15376282	0.00095914
43.16568375	0.00092211
43.17760468	0.00147632
43.18952560	0.00109957
43.20144653	0.00035359
43.21336746	0.00043962
43.22528839	0.00106123
43.23720932	0.00124416
43.24913025	0.00074279
43.26105118	0.00019500
43.27297211	0.00093402
43.28489304	0.00197065
43.29681396	0.00280769
43.30873489	0.00338463
43.32065582	0.00495963
43.33257675	0.00596090
43.34449768	0.00532313
43.35641861	0.00416978
43.36833954	0.00235407
43.38026047	0.00095770
43.39218140	0.00102907
43.40410233	0.00042068
43.41602325	0.00138088
43.42794418	0.00156365
43.43986511	0.00177706
43.45178604	0.00196025
43.46370697	0.00119403
43.47562790	0.00092048
43.48754883	0.00119182
43.49946976	0.00087927
43.51139069	0.00071887
43.52331161	0.00048836
43.53523254	0.00026373
43.54715347	0.00050807
43.55907440	0.00041950
43.57099533	0.00075756
43.58291626	0.00106932
43.59483719	0.00117780
43.60675812	0.00107982
43.61867905	0.00132789
43.63059998	0.00420658
43.64252090	0.00661867
43.65444183	0.00739717
43.66636276	0.00821156
43.67828369	0.00711363
43.69020462	0.00432248
43.70212555	0.00274788
43.71404648	0.00170889
43.72596741	0.00107183
43.73788834	0.00075619
43.74980927	0.00054488
43.76173019	0.00143207
43.77365112	0.00168872
43.78557205	0.00153975
43.79749298	0.00106223
43.80941391	0.00006807
43.82133484	0.00104968
43.83325577	0.00129478
43.84517670	0.00081869
43.85709763	0.00023913
43.86901855	0.00052970
43.88093948	0.00098541
43.89286041	0.00099975
43.90478134	0.00081487
43.91670227	0.00065432
43.92862320	0.00048158
43.94054413	0.00043347
43.95246506	0.00058017
43.96438599	0.00251276
43.97630692	0.00723859
43.98822784	0.01026795
44.00014877	0.01007043
44.01206970	0.00901331
44.02399063	0.00539100
44.03591156	0.00167061
44.04783249	0.00190132
44.05975342	0.00073962
44.07167435	0.00072081
44.08359528	0.00136488
44.09551620	0.00133709
44.10743713	0.00107830
44.11935806	0.00028834
44.13127899	0.00075671
44.14319992	0.00114859
44.15512085	0.00084801
44.16704178	0.00098145
44.17896271	0.00080832
44.19088364	0.00037510
44.20280457	0.00070640
44.21472549	0.00072684
44.22664642	0.00059234
44.23856735	0.00062711
44.25048828	0.00058254
44.26240921	0.00043265
44.27433014	0.00009713
44.28625107	0.00048909
44.29817200	0.00075583
44.31009293	0.00117441
44.32201385	0.00304674
44.33393478	0.00423414
44.34585571	0.00386422
44.35777664	0.00314801
44.36969757	0.00151224
44.38161850	0.00065802
44.39353943	0.00138033
44.40546036	0.00086495
44.41738129	0.00024549
44.42930222	0.00040303
44.44122314	0.00108104
44.45314407	0.00116179
44.46506500	0.00110501
44.47698593	0.00179913
44.48890686	0.00185572
44.50082779	0.00100191
44.51274872	0.00027036
44.52466965	0.00079698
44.53659058	0.00112453
44.54851151	0.00118443
44.56043243	0.00099636
44.57235336	0.00090155
44.58427429	0.00074722
44.59619522	0.00035440
44.60811615	0.00019412
44.62003708	0.00079787
44.63195801	0.00304624
44.64387894	0.00478796
44.65579987	0.00570795
44.66772079	0.00691532
44.67964172	0.00613501
44.69156265	0.00378729
44.70348358	0.00224548
44.71540451	0.00130745
44.72732544	0.00135753
44.73924637	0.00143577
44.75116730	0.00100872
44.76308823	0.00087005
44.77500916	0.00044300
44.78693008	0.00117404
44.79885101	0.00151931
44.81077194	0.00101506
44.82269287	0.00120290
44.83461380	0.00119947
44.84653473	0.00042602
44.85845566	0.00041302
44.87037659	0.00082109
44.88229752	0.00134100
44.89421844	0.00144144
44.90613937	0.00078402
44.91806030	0.00021001
44.92998123	0.00095767
44.94190216	0.00151724
44.95382309	0.00149980
44.96574402	0.00246959
44.97766495	0.00651713
44.98958588	0.00886875
45.00150681	0.00875905
45.01342773	0.00763292
45.02534866	0.00406722
45.03726959	0.00003504
45.04919052	0.00139782
45.06111145	0.00123843
45.07303238	0.00124223
45.08495331	0.00097429
45.09687424	0.00091838
45.10879517	0.00106183
45.12071609	0.00065857
45.13263702	0.00020207
45.14455795	0.00054673
45.15647888	0.00094702
45.16839981	0.00135610
45.18032074	0.00095600
45.19224167	0.00016935
45.20416260	0.00034850
45.21608353	0.00059754
45.22800446	0.00085934
45.23992538	0.00089708
45.25184631	0.00063661
45.26376724	0.00050407
45.27568817	0.00083550
45.28760910	0.00117176
45.29953003	0.00151827
45.31145096	0.00237368
45.32337189	0.00354631
45.33529282	0.00356313
45.34721375	0.00263683
45.35913467	0.00158209
45.37105560	0.00093489
45.38297653	0.00160578
45.39489746	0.00148375
45.40681839	0.00055278
45.41873932	0.00045979
45.43066025	0.00073266
45.44258118	0.00104968
45.45450211	0.00091615
45.46642303	0.00076781
45.47834396	0.00187968
45.49026489	0.00233274
45.50218582	0.00178211
45.51410675	0.00123722
45.52602768	0.00058818
45.53794861	0.00035083
45.54986954	0.00090176
45.56179047	0.00066835
45.57371140	0.00035815
45.58563232	0.00079583
45.59755325	0.00130904
45.60947418	0.00148229
45.62139511	0.00166602
45.63331604	0.00305280
45.64523697	0.00403260
45.65715790	0.00441334
45.66907883	0.00513520
45.68099976	0.00443190
45.69292068	0.00287303
45.70484161	0.00198132
45.71676254	0.00119254
45.72868347	0.00114184
45.74060440	0.00110421
45.75252533	0.00075532
45.76444626	0.00057470
45.77636719	0.00025510
45.78828812	0.00123428
45.80020905	0.00150186
45.81212997	0.00112220
45.82405090	0.00119126
45.83597183	0.00104558
45.84789276	0.00054646
45.85981369	0.00077068
45.87173462	0.00065935
45.88365555	0.00115629
45.89557648	0.00136050
45.90749741	0.00094707
45.91941833	0.00108479
45.93133926	0.00106365
45.94326019	0.00101646
45.95518112	0.00096131
45.96710205	0.00154870
45.97902298	0.00443095
45.99094391	0.00598200
46.00286484	0.00596336
46.01478577	0.00517595
46.02670670	0.00259671
46.03862762	0.00097722
46.05054855	0.00107523
46.06246948	0.00014875
46.07439041	0.00087250
46.08631134	0.00107920
46.09823227	0.00137220
46.11015320	0.00133677
46.12207413	0.00067765
46.13399506	0.00071064
46.14591599	0.00078643
46.15783691	0.00032158
46.16975784	0.00047775
46.18167877	0.00069773
46.19359970	0.00117722
46.20552063	0.00134946
46.21744156	0.00096257
46.22936249	0.00100624
46.24128342	0.00072160
46.25320435	0.00017218
46.26512527	0.00042762
46.27704620	0.00081176
46.28896713	0.00098854
46.30088806	0.00106130
46.31280899	0.00180780
46.32472992	0.00309429
46.33665085	0.00351359
46.34857178	0.00308303
46.36049271	0.00228604
46.37241364	0.00109443
46.38433456	0.00072442
46.39625549	0.00074124
46.40817642	0.00050212
46.42009735	0.00060221
46.43201828	0.00028664
46.44393921	0.00118536
46.45586014	0.00167371
46.46778107	0.00162003
46.47970200	0.00156246
46.49162292	0.00094696
46.50354385	0.00028798
46.51546478	0.00069765
46.52738571	0.00068471
46.53930664	0.00099631
46.55122757	0.00115158
46.56314850	0.00081251
46.57506943	0.00080761
46.58699036	0.00072793
46.59891129	0.00100263
46.61083221	0.00146480
46.62275314	0.00204217
46.63467407	0.00288525
46.64659500	0.00296205
46.65851593	0.00296953
46.67043686	0.00353788
46.68235779	0.00312291
46.69427872	0.00221197
46.70619965	0.00167439
46.71812057	0.00104560
46.73004150	0.00171399
46.74196243	0.00200865
46.75388336	0.00161191
46.76580429	0.00124015
46.77772522	0.00026360
46.78964615	0.00102058
46.80156708	0.00113395
46.81348801	0.00063726
46.82540894	0.00079693
46.83732986	0.00055214
46.84925079	0.00042306
46.86117172	0.00055972
46.87309265	0.00048184
46.88501358	0.00067861
46.89693451	0.00091153
46.90885544	0.00081155
46.92077637	0.00071468
46.93269730	0.00066416
46.94461823	0.00077258
46.95653915	0.00057890
46.96846008	0.00098767
46.98038101	0.00345307
46.99230194	0.00455031
47.00422287	0.00444678
47.01614380	0.00380923
47.02806473	0.00190649
47.03998566	0.00119758
47.05190659	0.00106133
47.06382751	0.00021935
47.07574844	0.00079412
47.08766937	0.00083264
47.09959030	0.00089826
47.11151123	0.00074468
47.12343216	0.00036228
47.13535309	0.00085092
47.14727402	0.00108420
47.15919495	0.00168256
47.17111588	0.00213031
47.18303680	0.00156346
47.19495773	0.00070310
47.20687866	0.00032796
47.21879959	0.00028843
47.23072052	0.00092724
47.24264145	0.00093342
47.25456238	0.00061655
47.26648331	0.00055775
47.27840424	0.00017786
47.29032516	0.00021836
47.30224609	0.00054673
47.31416702	0.00096283
47.32608795	0.00114092
47.33800888	0.00127265
47.34992981	0.00122373
47.36185074	0.00089250
47.37377167	0.00035495
47.38569260	0.00105951
47.39761353	0.00136525
47.40953445	0.00150758
47.42145538	0.00148444
47.43337631	0.00093665
47.44529724	0.00123986
47.45721817	0.00154708
47.46913910	0.00100349
47.48106003	0.00047196
47.49298096	0.00054020
47.50490189	0.00083479
47.51682281	0.00087451
47.52874374	0.00003449
47.54066467	0.00104762
47.55258560	0.00123373
47.56450653	0.00112002
47.57642746	0.00127372
47.58834839	0.00081891
47.60026932	0.00016722
47.61219025	0.00094122
47.62411118	0.00178318
47.63603210	0.00241268
47.64795303	0.00227166
47.65987396	0.00172321
47.67179489	0.00150352
47.68371582	0.00108568
47.69563675	0.00035056
47.70755768	0.00062729
47.71947861	0.00155375
47.73139954	0.00200028
47.74332047	0.00159870
47.75524139	0.00135677
47.76716232	0.00135236
47.77908325	0.00091057
47.79100418	0.00054972
47.80292511	0.00032687
47.81484604	0.00027410
47.82676697	0.00076906
47.83868790	0.00073865
47.85060883	0.00077564
47.86252975	0.00074580
47.87445068	0.00021227
47.88637161	0.00049489
47.89829254	0.00065120
47.91021347	0.00036639
47.92213440	0.00049233
47.93405533	0.00041834
47.94597626	0.00090803
47.95789719	0.00111204
47.96981812	0.00071857
47.98173904	0.00154158
47.99365997	0.00215301
48.00558090	0.00219363
48.01750183	0.00181291
48.02942276	0.00057264
48.04134369	0.00065234
48.05326462	0.00085626
48.06518555	0.00084747
48.07710648	0.00074612
48.08902740	0.00056506
48.10094833	0.00122967
48.11286926	0.00127893
48.12479019	0.00058841
48.13671112	0.00084206
48.14863205	0.00106051
48.16055298	0.00106536
48.17247391	0.00132225
48.18439484	0.00091739
48.19631577	0.00060853
48.20823669	0.00071794
48.22015762	0.00056024
48.23207855	0.00079286
48.24399948	0.00050379
48.25592041	0.00060994
48.26784134	0.00083841
48.27976227	0.00107559
48.29168320	0.00144760
48.30360413	0.00144648
48.31552505	0.00101012
48.32744598	0.00069038
48.33936691	0.00062824
48.35128784	0.00071569
48.36320877	0.00099567
48.37512970	0.00084301
48.38705063	0.00061413
48.39897156	0.00009376
48.41089249	0.00083461
48.42281342	0.00123969
48.43473434	0.00131204
48.44665527	0.00179889
48.45857620	0.00191545
48.47049713	0.00132681
48.48241806	0.00066208
48.49433899	0.00043285
48.50625992	0.00133433
48.51818085	0.00160822
48.53010178	0.00117053
48.54202271	0.00136795
48.55394363	0.00138499
48.56586456	0.00103059
48.57778549	0.00080850
48.58970642	0.00036349
48.60162735	0.00029119
48.61354828	0.00081127
48.62546921	0.00104452
48.63739014	0.00134560
48.64931107	0.00135941
48.66123199	0.00108212
48.67315292	0.00101327
48.68507385	0.00073375
48.69699478	0.00074367
48.70891571	0.00084002
48.72083664	0.00051664
48.73275757	0.00050549
48.74467850	0.00112604
48.75659943	0.00182957
48.76852036	0.00219715
48.78044128	0.00201232
48.79236221	0.00154048
48.80428314	0.00095220
48.81620407	0.00014411
