T,V1,V2,V3
+25.25000E-03,+1.80219324E+00,-25.01725443E+00,-24.69640E-03
+25.26400E-03,+1.80129548E+00,-25.08184692E+00,-25.37283E-03
+25.27800E-03,+1.80205602E+00,-25.21277104E+00,-26.49190E-03
+25.29200E-03,+1.80225703E+00,-25.23260069E+00,-23.97934E-03
+25.30600E-03,+1.80255177E+00,-25.33310320E+00,-26.49190E-03
+25.32000E-03,+1.80129548E+00,-25.28714287E+00,-26.49190E-03
+25.33400E-03,+1.80129548E+00,-25.38335446E+00,-24.59589E-03
+25.34800E-03,+1.80078620E+00,-25.46348567E+00,-26.49190E-03
+25.36200E-03,+1.80129548E+00,-25.53410823E+00,-26.49190E-03
+25.37600E-03,+1.80095050E+00,-25.54790780E+00,-24.66932E-03
+25.39000E-03,+1.80018319E+00,-25.59011887E+00,-26.20393E-03
+25.40400E-03,+1.80123846E+00,-25.63461074E+00,-26.37786E-03
+25.41800E-03,+1.80003920E+00,-25.73511326E+00,-25.97585E-03
+25.43200E-03,+1.79878292E+00,-25.78536451E+00,-25.57384E-03
+25.44600E-03,+1.80003920E+00,-25.85946565E+00,-26.49190E-03
+25.46000E-03,+1.79878292E+00,-25.90167671E+00,-24.76982E-03
+25.47400E-03,+1.79772088E+00,-25.94388778E+00,-26.49190E-03
+25.48800E-03,+1.79878292E+00,-26.03662080E+00,-23.99287E-03
+25.50200E-03,+1.79752664E+00,-26.07856117E+00,-24.39488E-03
+25.51600E-03,+1.79627036E+00,-26.08687205E+00,-25.67435E-03
+25.53000E-03,+1.79752664E+00,-26.18737457E+00,-25.19890E-03
+25.54400E-03,+1.79627036E+00,-26.23762582E+00,-24.87033E-03
+25.55800E-03,+1.79602587E+00,-26.32834872E+00,-23.97934E-03
+25.57200E-03,+1.79505756E+00,-26.33986776E+00,-26.49190E-03
+25.58600E-03,+1.79391532E+00,-26.38837959E+00,-26.17686E-03
+25.60000E-03,+1.79501408E+00,-26.43863085E+00,-25.77485E-03
+25.61400E-03,+1.79375780E+00,-26.51675221E+00,-26.49190E-03
+25.62800E-03,+1.79299726E+00,-26.55896328E+00,-24.97083E-03
+25.64200E-03,+1.79220677E+00,-26.60117435E+00,-26.49190E-03
+25.65600E-03,+1.79133897E+00,-26.63963588E+00,-26.49190E-03
+25.67000E-03,+1.79009622E+00,-26.64392653E+00,-24.19387E-03
+25.68400E-03,+1.79029722E+00,-26.77805880E+00,-24.59588E-03
+25.69800E-03,+1.78924195E+00,-26.81076068E+00,-26.49190E-03
+25.71200E-03,+1.78944295E+00,-26.84064090E+00,-25.39990E-03
+25.72600E-03,+1.78747639E+00,-26.89089216E+00,-24.66933E-03
+25.74000E-03,+1.78762038E+00,-26.94114342E+00,-23.97934E-03
+25.75400E-03,+1.78622011E+00,-27.03936539E+00,-26.37787E-03
+25.76800E-03,+1.78622011E+00,-27.08157646E+00,-26.49190E-03
+25.78200E-03,+1.78496383E+00,-27.14214844E+00,-24.89738E-03
+25.79600E-03,+1.78370754E+00,-27.14214844E+00,-26.49190E-03
+25.81000E-03,+1.78079973E+00,-27.22684099E+00,-26.49190E-03
+25.82400E-03,+1.77974446E+00,-27.25042073E+00,-26.49190E-03
+25.83800E-03,+1.77741938E+00,-27.34315347E+00,-26.49190E-03
+25.85200E-03,+1.77512134E+00,-27.38509412E+00,-23.97934E-03
+25.86600E-03,+1.77491358E+00,-27.44365598E+00,-23.97934E-03
+25.88000E-03,+1.77240101E+00,-27.51829823E+00,-26.49190E-03
+25.89400E-03,+1.77195551E+00,-27.54415850E+00,-26.49190E-03
+25.90800E-03,+1.76688689E+00,-27.61396953E+00,-23.97934E-03
+25.92200E-03,+1.76481983E+00,-27.64640071E+00,-26.40491E-03
+25.93600E-03,+1.76360704E+00,-27.69491227E+00,-26.49190E-03
+25.95000E-03,+1.76055523E+00,-27.74516352E+00,-23.97934E-03
+25.96400E-03,+1.75341955E+00,-27.82328516E+00,-23.97934E-03
+25.97800E-03,+1.75104423E+00,-27.89591729E+00,-23.97934E-03
+25.99200E-03,+1.74735267E+00,-27.94616855E+00,-24.56884E-03
+26.00600E-03,+1.73964395E+00,-28.04292125E+00,-26.30441E-03
+26.02000E-03,+1.73345629E+00,-28.04238069E+00,-26.49190E-03
+26.03400E-03,+1.73250827E+00,-28.09692232E+00,-23.97934E-03
+26.04800E-03,+1.73345629E+00,-28.12680282E+00,-23.97934E-03
+26.06200E-03,+1.73345629E+00,-28.19742483E+00,-26.49190E-03
+26.07600E-03,+1.73345629E+00,-28.26147621E+00,-23.97934E-03
+26.09000E-03,+1.73331229E+00,-28.34817860E+00,-26.20390E-03
+26.10400E-03,+1.73220001E+00,-28.39614960E+00,-23.97934E-03
+26.11800E-03,+1.73345629E+00,-28.43836067E+00,-23.97934E-03
+26.13200E-03,+1.73299727E+00,-28.49893237E+00,-23.97934E-03
+26.14600E-03,+1.73345629E+00,-28.52278280E+00,-25.17186E-03
+26.16000E-03,+1.73306103E+00,-28.63387590E+00,-26.49190E-03
+26.17400E-03,+1.73345629E+00,-28.60720493E+00,-26.49190E-03
+26.18800E-03,+1.73344954E+00,-28.69966726E+00,-26.47839E-03
+26.20200E-03,+1.73345629E+00,-28.75018866E+00,-23.97934E-03
+26.21600E-03,+1.73260877E+00,-28.80043991E+00,-25.67437E-03
+26.23000E-03,+1.73345629E+00,-28.87655171E+00,-25.27236E-03
+26.24400E-03,+1.73345629E+00,-28.95119368E+00,-24.87035E-03
+26.25800E-03,+1.73220001E+00,-29.00144494E+00,-26.49190E-03
+26.27200E-03,+1.73220001E+00,-29.00318491E+00,-26.40490E-03
+26.28600E-03,+1.73329878E+00,-29.05169620E+00,-23.97934E-03
+26.30000E-03,+1.73309778E+00,-29.15219871E+00,-23.97934E-03
+26.31400E-03,+1.73289677E+00,-29.17457931E+00,-23.97934E-03
+26.32800E-03,+1.73220001E+00,-29.23287075E+00,-23.97934E-03
+26.34200E-03,+1.73220001E+00,-29.26449150E+00,-23.97934E-03
+26.35600E-03,+1.73345629E+00,-29.35320374E+00,-23.97934E-03
+26.37000E-03,+1.73345629E+00,-29.40345499E+00,-23.97934E-03
+26.38400E-03,+1.73220001E+00,-29.49162722E+00,-23.97934E-03
+26.39800E-03,+1.73345629E+00,-29.55420876E+00,-23.97934E-03
+26.41200E-03,+1.73274602E+00,-29.57604935E+00,-25.07137E-03
+26.42600E-03,+1.73345629E+00,-29.65471128E+00,-23.97934E-03
+26.44000E-03,+1.73345629E+00,-29.70496253E+00,-23.97934E-03
+26.45400E-03,+1.73345629E+00,-29.75521379E+00,-23.97934E-03
+26.46800E-03,+1.73345629E+00,-29.84539613E+00,-21.98278E-03
+26.48200E-03,+1.73345629E+00,-29.85571630E+00,-24.89735E-03
+26.49600E-03,+1.73220001E+00,-29.90596756E+00,-23.97934E-03
+26.51000E-03,+1.73345629E+00,-29.95621882E+00,-24.76986E-03
+26.52400E-03,+1.73345629E+00,-30.00647007E+00,-26.10338E-03
+26.53800E-03,+1.73220675E+00,-30.05672133E+00,-23.99283E-03
+26.55200E-03,+1.73345629E+00,-30.15722384E+00,-23.97934E-03
+26.56600E-03,+1.73260876E+00,-30.20747510E+00,-23.16182E-03
+26.58000E-03,+1.73220001E+00,-30.25772636E+00,-23.97934E-03
+26.59400E-03,+1.73220001E+00,-30.34040824E+00,-23.97934E-03
+26.60800E-03,+1.73220001E+00,-30.35822887E+00,-23.97934E-03
+26.62200E-03,+1.73220001E+00,-30.41022038E+00,-23.97934E-03
+26.63600E-03,+1.73220001E+00,-30.45873138E+00,-23.66434E-03
+26.65000E-03,+1.73130223E+00,-30.52332277E+00,-23.26233E-03
+26.66400E-03,+1.73150323E+00,-30.60948515E+00,-23.97934E-03
+26.67800E-03,+1.73296052E+00,-30.65973641E+00,-23.97934E-03
+26.69200E-03,+1.73345629E+00,-30.70998767E+00,-23.97934E-03
+26.70600E-03,+1.73220001E+00,-30.71748840E+00,-23.97934E-03
+26.72000E-03,+1.73230725E+00,-30.80620036E+00,-23.97934E-03
+26.73400E-03,+1.73250826E+00,-30.86074144E+00,-23.97934E-03
+26.74800E-03,+1.73220001E+00,-30.96124395E+00,-22.48528E-03
+26.76200E-03,+1.73220001E+00,-30.96124395E+00,-22.88729E-03
+26.77600E-03,+1.73220001E+00,-31.01149521E+00,-23.97934E-03
+26.79000E-03,+1.73220001E+00,-31.06174646E+00,-23.97934E-03
+26.80400E-03,+1.73214302E+00,-31.15768956E+00,-23.97934E-03
+26.81800E-03,+1.73220001E+00,-31.21250023E+00,-23.97934E-03
+26.83200E-03,+1.73265901E+00,-31.24439140E+00,-23.97934E-03
+26.84600E-03,+1.73220001E+00,-31.31300275E+00,-22.78679E-03
+26.86000E-03,+1.73220001E+00,-31.36325400E+00,-21.46677E-03
+26.87400E-03,+1.73345629E+00,-31.41350526E+00,-23.97934E-03
+26.88800E-03,+1.73344955E+00,-31.46375652E+00,-21.48025E-03
+26.90200E-03,+1.73450483E+00,-31.50569799E+00,-23.97934E-03
+26.91600E-03,+1.73345629E+00,-31.59816032E+00,-23.97934E-03
+26.93000E-03,+1.73471257E+00,-31.63890045E+00,-22.68628E-03
+26.94400E-03,+1.73515809E+00,-31.66476154E+00,-22.35782E-03
+26.95800E-03,+1.73370081E+00,-31.71501280E+00,-23.97934E-03
+26.97200E-03,+1.73475608E+00,-31.81551531E+00,-23.97934E-03
+26.98600E-03,+1.73596885E+00,-31.85946691E+00,-21.78176E-03
+27.00000E-03,+1.73471257E+00,-31.85142672E+00,-23.26234E-03
+27.01400E-03,+1.73596885E+00,-31.94388904E+00,-23.97934E-03
+27.02800E-03,+1.73646463E+00,-31.96626908E+00,-23.97934E-03
+27.04200E-03,+1.73626362E+00,-32.02831117E+00,-23.97934E-03
+27.05600E-03,+1.73722513E+00,-32.11702285E+00,-23.97934E-03
+27.07000E-03,+1.73722513E+00,-32.11702285E+00,-23.97934E-03
+27.08400E-03,+1.73722513E+00,-32.20519563E+00,-23.97934E-03
+27.09800E-03,+1.73848141E+00,-32.26777662E+00,-23.97934E-03
+27.11200E-03,+1.73777116E+00,-32.28961776E+00,-22.88728E-03
+27.12600E-03,+1.73791518E+00,-32.35447819E+00,-21.46677E-03
+27.14000E-03,+1.73862543E+00,-32.37403989E+00,-23.69130E-03
+27.15400E-03,+1.73973770E+00,-32.46878165E+00,-23.97934E-03
+27.16800E-03,+1.73899740E+00,-32.51903291E+00,-23.97934E-03
+27.18200E-03,+1.73973770E+00,-32.55092435E+00,-23.97934E-03
+27.19600E-03,+1.73973770E+00,-32.64338667E+00,-22.78677E-03
+27.21000E-03,+1.73973770E+00,-32.68559774E+00,-23.97934E-03
+27.22400E-03,+1.73993197E+00,-32.76251831E+00,-21.85532E-03
+27.23800E-03,+1.74099398E+00,-32.82027113E+00,-21.46677E-03
+27.25200E-03,+1.74099398E+00,-32.86248220E+00,-21.46677E-03
+27.26600E-03,+1.74099398E+00,-32.92104296E+00,-23.16185E-03
+27.28000E-03,+1.74034744E+00,-32.92104296E+00,-21.46677E-03
+27.29400E-03,+1.74054845E+00,-33.02154547E+00,-23.08828E-03
+27.30800E-03,+1.73998222E+00,-33.03132646E+00,-23.49029E-03
+27.32200E-03,+1.74099398E+00,-33.12204799E+00,-21.46677E-03
+27.33600E-03,+1.74099398E+00,-33.17229924E+00,-23.97934E-03
+27.35000E-03,+1.74099398E+00,-33.20821092E+00,-23.26236E-03
+27.36400E-03,+1.74169076E+00,-33.27280176E+00,-21.46677E-03
+27.37800E-03,+1.74225026E+00,-33.34288431E+00,-21.46677E-03
+27.39200E-03,+1.74225026E+00,-33.37330427E+00,-21.46677E-03
+27.40600E-03,+1.74225026E+00,-33.42730644E+00,-21.46677E-03
+27.42000E-03,+1.74235749E+00,-33.46951751E+00,-23.76487E-03
+27.43400E-03,+1.74319830E+00,-33.53638750E+00,-21.46677E-03
+27.44800E-03,+1.74299730E+00,-33.60419090E+00,-20.44829E-03
+27.46200E-03,+1.74296051E+00,-33.70322165E+00,-21.46677E-03
+27.47600E-03,+1.74350654E+00,-33.76151310E+00,-21.46677E-03
+27.49000E-03,+1.74350654E+00,-33.78107536E+00,-21.17872E-03
+27.50400E-03,+1.74356352E+00,-33.77759348E+00,-21.46677E-03
+27.51800E-03,+1.74450484E+00,-33.87581684E+00,-21.46677E-03
+27.53200E-03,+1.74396553E+00,-33.92606809E+00,-21.46677E-03
+27.54600E-03,+1.74542281E+00,-34.00017088E+00,-21.46677E-03
+27.56000E-03,+1.74436754E+00,-34.02657061E+00,-21.46677E-03
+27.57400E-03,+1.74370082E+00,-34.11930197E+00,-21.46677E-03
+27.58800E-03,+1.74350654E+00,-34.17705534E+00,-21.48023E-03
+27.60200E-03,+1.74350654E+00,-34.21926640E+00,-21.46677E-03
+27.61600E-03,+1.74435409E+00,-34.26147747E+00,-21.46677E-03
+27.63000E-03,+1.74476282E+00,-34.32807815E+00,-21.46677E-03
+27.64400E-03,+1.74306100E+00,-34.31346980E+00,-21.46677E-03
+27.65800E-03,+1.74375107E+00,-34.42858066E+00,-21.95584E-03
+27.67200E-03,+1.74476282E+00,-34.47883192E+00,-21.46677E-03
+27.68600E-03,+1.74350654E+00,-34.52908317E+00,-21.46677E-03
+27.70000E-03,+1.74476282E+00,-34.57933443E+00,-19.67118E-03
+27.71400E-03,+1.74406603E+00,-34.65745745E+00,-21.46677E-03
+27.72800E-03,+1.74400233E+00,-34.73008820E+00,-21.46677E-03
+27.74200E-03,+1.74380132E+00,-34.74187958E+00,-20.87720E-03
+27.75600E-03,+1.74360032E+00,-34.83059071E+00,-21.27921E-03
+27.77000E-03,+1.74350654E+00,-34.83059071E+00,-21.25232E-03
+27.78400E-03,+1.74286672E+00,-34.91876404E+00,-21.46677E-03
+27.79800E-03,+1.74401577E+00,-34.98134448E+00,-21.46677E-03
+27.81200E-03,+1.74296050E+00,-35.00318617E+00,-20.04630E-03
+27.82600E-03,+1.74350654E+00,-35.04539724E+00,-20.77670E-03
+27.84000E-03,+1.74350654E+00,-35.08760831E+00,-21.17871E-03
+27.85400E-03,+1.74470585E+00,-35.18234951E+00,-21.46677E-03
+27.86800E-03,+1.74250824E+00,-35.22228170E+00,-18.95421E-03
+27.88200E-03,+1.74350654E+00,-35.25096003E+00,-21.46677E-03
+27.89600E-03,+1.74284655E+00,-35.33310328E+00,-20.14680E-03
+27.91000E-03,+1.74264555E+00,-35.39916615E+00,-19.74479E-03
+27.92400E-03,+1.74331225E+00,-35.48385705E+00,-19.34278E-03
+27.93800E-03,+1.74350654E+00,-35.48385705E+00,-18.95421E-03
+27.95200E-03,+1.74329882E+00,-35.54241726E+00,-19.36966E-03
+27.96600E-03,+1.74225026E+00,-35.58435956E+00,-21.46677E-03
+27.98000E-03,+1.74225026E+00,-35.61022149E+00,-21.46677E-03
+27.99400E-03,+1.74350654E+00,-35.70268381E+00,-21.46677E-03
+28.00800E-03,+1.74225026E+00,-35.74489488E+00,-21.46677E-03
+28.02200E-03,+1.74103751E+00,-35.83561585E+00,-18.95421E-03
+28.03600E-03,+1.74209279E+00,-35.88586710E+00,-18.95421E-03
+28.05000E-03,+1.74189178E+00,-35.93611836E+00,-19.67116E-03
+28.06400E-03,+1.74099398E+00,-35.98636962E+00,-20.07317E-03
+28.07800E-03,+1.74099398E+00,-35.98636962E+00,-18.95421E-03
+28.09200E-03,+1.74032728E+00,-36.04841253E+00,-19.54379E-03
+28.10600E-03,+1.74099398E+00,-36.09062360E+00,-18.95421E-03
+28.12000E-03,+1.74110120E+00,-36.13712339E+00,-18.95421E-03
+28.13400E-03,+1.74255848E+00,-36.22529699E+00,-18.95421E-03
+28.14800E-03,+1.74099398E+00,-36.28787716E+00,-18.95421E-03
+28.16200E-03,+1.74099398E+00,-36.33812841E+00,-18.95421E-03
+28.17600E-03,+1.74064893E+00,-36.42482915E+00,-18.95421E-03
+28.19000E-03,+1.74099398E+00,-36.43863093E+00,-18.95421E-03
+28.20400E-03,+1.74099398E+00,-36.48888218E+00,-16.55558E-03
+28.21800E-03,+1.73973770E+00,-36.53913344E+00,-18.95421E-03
+28.23200E-03,+1.73848141E+00,-36.58938470E+00,-18.95421E-03
+28.24600E-03,+1.73907772E+00,-36.63963595E+00,-18.95421E-03
+28.26000E-03,+1.73848141E+00,-36.72432658E+00,-18.95421E-03
+28.27400E-03,+1.73848141E+00,-36.79038972E+00,-18.95421E-03
+28.28800E-03,+1.73848813E+00,-36.89062375E+00,-21.45335E-03
+28.30200E-03,+1.73848141E+00,-36.89089224E+00,-18.95421E-03
+28.31600E-03,+1.73973770E+00,-36.97504588E+00,-20.64933E-03
+28.33000E-03,+1.73848141E+00,-36.99139475E+00,-20.17366E-03
+28.34400E-03,+1.73722513E+00,-37.02703877E+00,-19.84531E-03
+28.35800E-03,+1.73596885E+00,-37.13236670E+00,-20.97768E-03
+28.37200E-03,+1.73596885E+00,-37.14214852E+00,-18.95421E-03
+28.38600E-03,+1.73596885E+00,-37.18610122E+00,-18.95421E-03
+28.40000E-03,+1.73596885E+00,-37.20673853E+00,-19.67115E-03
+28.41400E-03,+1.73527204E+00,-37.24265103E+00,-20.07316E-03
+28.42800E-03,+1.73547305E+00,-37.34315355E+00,-18.95421E-03
+28.44200E-03,+1.73471257E+00,-37.39340480E+00,-18.95421E-03
+28.45600E-03,+1.73471257E+00,-37.44365606E+00,-16.44165E-03
+28.47000E-03,+1.73356350E+00,-37.48961887E+00,-18.73979E-03
+28.48400E-03,+1.73376451E+00,-37.53182994E+00,-18.95421E-03
+28.49800E-03,+1.73345629E+00,-37.59440983E+00,-18.95421E-03
+28.51200E-03,+1.73291023E+00,-37.61625207E+00,-18.95421E-03
+28.52600E-03,+1.73345629E+00,-37.69491234E+00,-18.26411E-03
+28.54000E-03,+1.73220001E+00,-37.73940174E+00,-21.46677E-03
+28.55400E-03,+1.73100068E+00,-37.79541486E+00,-18.95421E-03
+28.56800E-03,+1.73120169E+00,-37.87528033E+00,-20.95085E-03
+28.58200E-03,+1.73253835E+00,-37.89591737E+00,-18.95421E-03
+28.59600E-03,+1.73094373E+00,-37.97002098E+00,-20.14683E-03
+28.61000E-03,+1.73054842E+00,-37.99641988E+00,-18.95421E-03
+28.62400E-03,+1.72968745E+00,-38.01196384E+00,-18.95421E-03
+28.63800E-03,+1.72844457E+00,-38.09692240E+00,-18.95421E-03
+28.65200E-03,+1.72968745E+00,-38.18911651E+00,-18.95421E-03
+28.66600E-03,+1.72968745E+00,-38.23132757E+00,-18.95421E-03
+28.68000E-03,+1.72778460E+00,-38.29792742E+00,-17.73477E-03
+28.69400E-03,+1.72843116E+00,-38.31574971E+00,-18.95421E-03
+28.70800E-03,+1.72717488E+00,-38.40821203E+00,-18.95421E-03
+28.72200E-03,+1.72717488E+00,-38.44868119E+00,-18.95421E-03
+28.73600E-03,+1.72701743E+00,-38.49263416E+00,-18.95421E-03
+28.75000E-03,+1.72556014E+00,-38.54918371E+00,-18.23729E-03
+28.76400E-03,+1.72522179E+00,-38.60492889E+00,-17.83528E-03
+28.77800E-03,+1.72466232E+00,-38.63909976E+00,-16.44165E-03
+28.79200E-03,+1.72466232E+00,-38.71172969E+00,-18.95421E-03
+28.80600E-03,+1.72340604E+00,-38.70744152E+00,-18.95421E-03
+28.82000E-03,+1.72329883E+00,-38.80043999E+00,-18.95421E-03
+28.83400E-03,+1.72214976E+00,-38.85069125E+00,-18.95421E-03
+28.84800E-03,+1.72214976E+00,-38.90094250E+00,-19.42992E-03
+28.86200E-03,+1.72089348E+00,-38.97303628E+00,-18.95421E-03
+28.87600E-03,+1.72054842E+00,-39.01524734E+00,-18.95421E-03
+28.89000E-03,+1.71963719E+00,-39.06322055E+00,-18.95421E-03
+28.90400E-03,+1.71838091E+00,-39.14992073E+00,-18.95421E-03
+28.91800E-03,+1.71638426E+00,-39.15219879E+00,-18.95421E-03
+28.93200E-03,+1.71461207E+00,-39.25270130E+00,-17.35957E-03
+28.94600E-03,+1.71335579E+00,-39.30295256E+00,-18.95421E-03
+28.96000E-03,+1.71209951E+00,-39.35320381E+00,-18.95421E-03
+28.97400E-03,+1.71064892E+00,-39.41122732E+00,-18.95421E-03
+28.98800E-03,+1.70708778E+00,-39.45370633E+00,-18.95421E-03
+29.00200E-03,+1.70476952E+00,-39.54590071E+00,-18.95421E-03
+29.01600E-03,+1.70330554E+00,-39.60446010E+00,-18.95421E-03
+29.03000E-03,+1.70265897E+00,-39.60446010E+00,-17.66107E-03
+29.04400E-03,+1.69953669E+00,-39.70496261E+00,-18.95421E-03
+29.05800E-03,+1.69426701E+00,-39.75521387E+00,-18.95421E-03
+29.07200E-03,+1.69195545E+00,-39.80546512E+00,-18.95421E-03
+29.08600E-03,+1.69074272E+00,-39.85571638E+00,-16.75655E-03
+29.10000E-03,+1.68823016E+00,-39.89162944E+00,-18.95421E-03
+29.11400E-03,+1.68362713E+00,-39.95621889E+00,-17.56057E-03
+29.12800E-03,+1.67692363E+00,-40.00647015E+00,-18.95421E-03
+29.14200E-03,+1.67537253E+00,-40.05672141E+00,-18.95421E-03
+29.15600E-03,+1.67189850E+00,-40.10697266E+00,-16.62926E-03
+29.17000E-03,+1.66949314E+00,-40.15722392E+00,-18.73982E-03
+29.18400E-03,+1.66310453E+00,-40.20747518E+00,-18.95421E-03
+29.19800E-03,+1.65682312E+00,-40.28760942E+00,-16.44165E-03
+29.21200E-03,+1.65502077E+00,-40.32982048E+00,-16.44165E-03
+29.22600E-03,+1.65236415E+00,-40.37203155E+00,-18.95421E-03
+29.24000E-03,+1.64885325E+00,-40.40848020E+00,-18.95421E-03
+29.25400E-03,+1.63809279E+00,-40.45873146E+00,-16.55554E-03
+29.26800E-03,+1.63897724E+00,-40.54891601E+00,-18.95421E-03
+29.28200E-03,+1.63626367E+00,-40.59112707E+00,-17.35956E-03
+29.29600E-03,+1.63235746E+00,-40.63333814E+00,-16.44165E-03
+29.31000E-03,+1.62799898E+00,-40.69417503E+00,-17.23228E-03
+29.32400E-03,+1.62019665E+00,-40.70998774E+00,-18.95421E-03
+29.33800E-03,+1.62165394E+00,-40.86020619E+00,-18.95421E-03
+29.35200E-03,+1.61955007E+00,-40.76854685E+00,-16.44165E-03
+29.36600E-03,+1.61659194E+00,-40.89464473E+00,-18.13681E-03
+29.38000E-03,+1.61220670E+00,-40.93685580E+00,-18.95421E-03
+29.39400E-03,+1.60782815E+00,-40.96124403E+00,-18.95421E-03
+29.40800E-03,+1.60908443E+00,-41.02127793E+00,-16.44165E-03
+29.42200E-03,+1.60782815E+00,-41.11199780E+00,-16.44165E-03
+29.43600E-03,+1.60437419E+00,-41.11829553E+00,-14.24397E-03
+29.45000E-03,+1.60100736E+00,-41.21250031E+00,-18.95421E-03
+29.46400E-03,+1.60280302E+00,-41.24037345E+00,-18.95421E-03
+29.47800E-03,+1.60405931E+00,-41.31300282E+00,-17.43330E-03
+29.49200E-03,+1.60376449E+00,-41.35146132E+00,-18.36457E-03
+29.50600E-03,+1.60029046E+00,-41.40975277E+00,-16.44165E-03
+29.52000E-03,+1.60133236E+00,-41.46375659E+00,-18.73983E-03
+29.53400E-03,+1.60249483E+00,-41.51400785E+00,-16.44165E-03
+29.54800E-03,+1.60456851E+00,-41.61451036E+00,-17.46005E-03
+29.56200E-03,+1.60405931E+00,-41.66476162E+00,-16.44165E-03
+29.57600E-03,+1.60314810E+00,-41.73765838E+00,-16.44165E-03
+29.59000E-03,+1.60545965E+00,-41.76526413E+00,-16.44165E-03
+29.60400E-03,+1.61028378E+00,-41.81551539E+00,-16.55552E-03
+29.61800E-03,+1.61034071E+00,-41.86576665E+00,-16.95753E-03
+29.63200E-03,+1.61239433E+00,-41.91601790E+00,-17.35954E-03
+29.64600E-03,+1.61470589E+00,-41.96626916E+00,-16.44165E-03
+29.66000E-03,+1.61827373E+00,-41.98208216E+00,-17.23230E-03
+29.67400E-03,+1.62058528E+00,-42.06677167E+00,-16.83029E-03
+29.68800E-03,+1.62290353E+00,-42.16700680E+00,-18.95421E-03
+29.70200E-03,+1.62415981E+00,-42.16727419E+00,-18.53883E-03
+29.71600E-03,+1.62877624E+00,-42.21752544E+00,-17.25904E-03
+29.73000E-03,+1.63234408E+00,-42.26777670E+00,-18.95421E-03
+29.74400E-03,+1.63546634E+00,-42.31802796E+00,-18.06306E-03
+29.75800E-03,+1.63672262E+00,-42.21752544E+00,-16.93079E-03
+29.77200E-03,+1.64053503E+00,-42.16727419E+00,-18.95421E-03
+29.78600E-03,+1.64535916E+00,-42.11702293E+00,-18.63934E-03
+29.80000E-03,+1.64802915E+00,-42.01652042E+00,-17.15853E-03
+29.81400E-03,+1.65054172E+00,-41.96077358E+00,-16.44165E-03
+29.82800E-03,+1.65179800E+00,-41.91601790E+00,-18.95421E-03
+29.84200E-03,+1.65586167E+00,-41.81551539E+00,-16.44165E-03
+29.85600E-03,+1.65942951E+00,-41.76526413E+00,-18.76657E-03
+29.87000E-03,+1.66299735E+00,-41.71501288E+00,-18.95421E-03
+29.88400E-03,+1.66279634E+00,-41.57658664E+00,-18.95421E-03
+29.89800E-03,+1.66436081E+00,-41.51400785E+00,-16.44165E-03
+29.91200E-03,+1.66741946E+00,-41.46375659E+00,-17.53382E-03
+29.92600E-03,+1.67064222E+00,-41.39970218E+00,-17.13181E-03
+29.94000E-03,+1.67189850E+00,-41.31300282E+00,-18.95421E-03
+29.95400E-03,+1.67184157E+00,-41.26275157E+00,-18.95421E-03
+29.96800E-03,+1.67289685E+00,-41.16224905E+00,-18.95421E-03
+29.98200E-03,+1.67315478E+00,-41.08010415E+00,-18.95421E-03
+29.99600E-03,+1.67441106E+00,-41.03789308E+00,-18.95421E-03
+30.01000E-03,+1.67401573E+00,-40.96124403E+00,-18.16355E-03
+30.02400E-03,+1.67441106E+00,-40.90321969E+00,-18.56556E-03
+30.03800E-03,+1.67441106E+00,-40.86074151E+00,-16.44165E-03
+30.05200E-03,+1.67566735E+00,-40.76854630E+00,-18.95421E-03
+30.06600E-03,+1.67566735E+00,-40.67608398E+00,-18.95421E-03
+30.08000E-03,+1.67566735E+00,-40.60948523E+00,-16.44165E-03
+30.09400E-03,+1.67611293E+00,-40.54141059E+00,-19.84538E-03
+30.10800E-03,+1.67591193E+00,-40.50898272E+00,-18.95421E-03
+30.12200E-03,+1.67688005E+00,-40.45698845E+00,-21.46677E-03
+30.13600E-03,+1.67692363E+00,-40.30797769E+00,-18.95421E-03
+30.15000E-03,+1.67728206E+00,-40.27206381E+00,-18.95421E-03
+30.16400E-03,+1.67762047E+00,-40.17960148E+00,-18.95421E-03
+30.17800E-03,+1.67817991E+00,-40.15722392E+00,-18.95421E-03
+30.19200E-03,+1.67817991E+00,-40.09517935E+00,-18.95421E-03
+30.20600E-03,+1.67943619E+00,-40.00271703E+00,-18.95421E-03
+30.22000E-03,+1.67943619E+00,-39.91025470E+00,-18.95421E-03
+30.23400E-03,+1.67943619E+00,-39.86804364E+00,-17.05801E-03
+30.24800E-03,+1.68018328E+00,-39.77558131E+00,-18.95421E-03
+30.26200E-03,+1.68069247E+00,-39.70496261E+00,-21.46677E-03
+30.27600E-03,+1.68069247E+00,-39.65471135E+00,-21.46677E-03
+30.29000E-03,+1.68069247E+00,-39.59869686E+00,-18.95421E-03
+30.30400E-03,+1.68069247E+00,-39.50623453E+00,-21.46677E-03
+30.31800E-03,+1.68069247E+00,-39.45370633E+00,-20.95092E-03
+30.33200E-03,+1.68148982E+00,-39.42181240E+00,-19.87208E-03
+30.34600E-03,+1.68254510E+00,-39.32935008E+00,-20.27409E-03
+30.36000E-03,+1.68234409E+00,-39.25270130E+00,-21.46677E-03
+30.37400E-03,+1.68426698E+00,-39.20245004E+00,-21.46677E-03
+30.38800E-03,+1.68320503E+00,-39.15246562E+00,-21.46677E-03
